d,unixTs,cdd90dma
2023-09-19,1695081600,7097748.0828
2023-09-20,1695168000,7081172.4583
2023-09-21,1695254400,6907272.0522
2023-09-22,1695340800,6881903.9341
2023-09-24,1695513600,6794179.3552
2023-09-25,1695600000,6766891.7085
2023-09-26,1695686400,6706615.7756
2023-09-27,1695772800,6561509.1758
2023-09-30,1696032000,6334883.8394
2023-10-01,1696118400,6301462.8468
2023-10-02,1696204800,6415451.9073
2023-10-03,1696291200,6439455.0135
2023-10-04,1696377600,6331765.2516
2023-10-06,1696550400,6424461.6432
2023-10-07,1696636800,6490847.2356
2023-10-08,1696723200,6447854.9975
2023-10-09,1696809600,6451421.6568
2023-10-10,1696896000,6451705.6346
2023-10-11,1696982400,6493355.2152
2023-10-12,1697068800,6471641.0921
2023-10-13,1697155200,6494671.1118
2023-10-15,1697328000,6650970.6189
2023-10-19,1697673600,6664959.0076
2023-10-20,1697760000,6687295.4889
2023-10-21,1697846400,6686884.5999
2023-10-22,1697932800,6661795.5256
2023-10-23,1698019200,6764447.6351
2023-10-24,1698105600,6932084.0019
2023-10-25,1698192000,6795824.6461
2023-10-27,1698364800,6387311.7743
2023-10-28,1698451200,6446136.3509
2023-10-29,1698537600,6422207.3407
2023-10-31,1698710400,6468371.1209
2023-11-01,1698796800,6742820.8289
2023-11-03,1698969600,6877890.0945
2023-11-04,1699056000,6889732.9720
2023-11-05,1699142400,6896044.4098
2011-03-01,1298937600,470477.0704
2023-11-09,1699488000,7074071.7089
2023-11-07,1699315200,6885132.1642
2023-11-08,1699401600,6884580.3864
2023-11-10,1699574400,7120238.4090
2023-11-11,1699660800,7122994.7426
2023-11-12,1699747200,7039446.1592
2023-11-13,1699833600,7035943.6008
2023-11-17,1700179200,7137875.9261
2023-11-18,1700265600,7153179.6646
2023-11-19,1700352000,7144970.3362
2023-11-20,1700438400,7160971.1875
2023-11-22,1700611200,7385502.3562
2023-11-23,1700697600,7391634.2647
2023-11-25,1700870400,7388297.8863
2023-11-26,1700956800,7387107.8262
2023-11-27,1701043200,7290277.5121
2023-11-29,1701216000,7314823.6927
2023-11-30,1701302400,7580053.4318
2023-12-01,1701388800,7635610.8507
2023-12-03,1701561600,7642675.7236
2023-12-04,1701648000,7805621.2775
2023-12-06,1701820800,8037617.4842
2023-12-07,1701907200,8133872.8133
2023-12-08,1701993600,8198683.3398
2023-12-09,1702080000,8236795.7753
2023-12-10,1702166400,8240534.7367
2023-12-11,1702252800,8321687.6821
2023-12-13,1702425600,8456478.2049
2023-12-15,1702598400,8559867.2752
2023-12-16,1702684800,8610002.5268
2023-12-17,1702771200,8516022.7610
2023-12-19,1702944000,8443770.4119
2023-12-22,1703203200,8772292.4388
2023-12-23,1703289600,8810187.7342
2023-12-24,1703376000,8969010.5768
2023-12-25,1703462400,8954315.6567
2023-12-26,1703548800,9009907.5836
2023-12-27,1703635200,9517674.5508
2023-12-29,1703808000,9809187.5517
2023-12-30,1703894400,9874592.7716
2023-12-31,1703980800,9773435.0017
2024-01-01,1704067200,9734335.3994
2024-01-02,1704153600,9727275.4657
2024-01-03,1704240000,9754727.8664
2024-01-06,1704499200,10343730.8670
2024-01-08,1704672000,10275386.2412
2024-01-09,1704758400,10251747.1066
2024-01-10,1704844800,10302135.1504
2024-01-11,1704931200,10287655.6060
2024-01-13,1705104000,10257655.6060
2024-01-14,1705190400,10243947.1269
2024-01-15,1705276800,10233009.3397
2024-01-16,1705363200,11253932.7769
2024-01-17,1705449600,11370457.8653
2024-01-18,1705536000,11570457.8653
2024-01-20,1705708800,11659256.2745
2011-03-04,1299196800,468790.8350
2024-01-24,1706054400,11957327.5805
2024-01-22,1705881600,11608128.3591
2024-01-25,1706140800,12124876.1844
2024-01-23,1705968000,11808128.3591
2024-01-26,1706227200,12211863.3060
2024-01-27,1706313600,12206945.2600
2024-01-28,1706400000,12162049.1143
2024-01-30,1706572800,12145264.2715
2024-01-31,1706659200,12225141.5256
2024-02-02,1706832000,12344604.4474
2024-02-03,1706918400,12321788.4451
2024-02-04,1707004800,12347035.5224
2024-02-05,1707091200,12397297.7430
2024-02-08,1707350400,12464746.9431
2024-02-09,1707436800,12526350.1522
2024-02-10,1707523200,12543936.2176
2024-02-11,1707609600,12537010.8337
2024-02-12,1707696000,12614673.2753
2024-02-14,1707868800,12638219.8403
2024-02-15,1707955200,12714856.2272
2024-02-16,1708041600,12823287.3954
2024-02-17,1708128000,12798520.1131
2024-02-18,1708214400,12752183.1770
2024-02-19,1708300800,13033464.0384
2024-02-20,1708387200,12961294.4467
2024-02-23,1708646400,13350409.6067
2024-02-24,1708732800,13331686.7349
2024-02-26,1708905600,13376175.0838
2024-02-27,1708992000,13493523.8647
2024-02-28,1709078400,13645777.9378
2024-03-01,1709251200,13921890.0000
2024-03-02,1709337600,14314140.0000
2024-03-03,1709424000,
2024-03-05,1709596800,14792597.6695
2024-03-06,1709683200,15371605.0555
2024-03-07,1709769600,15629287.7100
2024-03-09,1709942400,15897305.1104
2024-03-10,1710028800,15987719.9790
2024-03-11,1710115200,16096597.7925
2024-03-14,1710374400,16653687.0595
2024-03-24,1711238400,19164718.0937
2024-03-25,1711324800,19753208.4619
2024-03-26,1711411200,19417084.6605
2024-03-27,1711497600,19448541.8919
2024-03-28,1711584000,19562204.7049
2024-03-29,1711670400,19551818.3723
2024-03-31,1711843200,19588521.5058
2024-04-01,1711929600,20241244.8665
2024-04-02,1712016000,20423623.7357
2024-04-03,1712102400,19840418.5840
2024-04-04,1712188800,19859497.0322
2024-04-05,1712275200,19882672.6029
2024-04-07,1712448000,19874993.4937
2024-04-09,1712620800,19850032.6403
2024-04-11,1712793600,19754926.4677
2024-04-12,1712880000,19809679.4032
2024-09-21,1726876800,10504922.8623
2024-04-16,1713225600,18803388.9662
2021-04-23,1619136000,13450630.9894
2023-04-17,1681689600,7708663.8689
2024-04-17,1713312000,18611077.3660
2024-04-14,1713052800,19805197.1761
2024-04-18,1713398400,18656202.2729
2024-04-15,1713139200,18805638.3654
2024-04-19,1713484800,18768996.3571
2024-04-20,1713571200,18769143.2784
2024-04-22,1713744000,18349628.4841
2024-04-23,1713830400,18050508.3221
2024-04-24,1713916800,18014977.7169
2024-04-25,1714003200,17906913.8130
2024-04-27,1714176000,17961573.1154
2024-04-28,1714262400,17883550.0304
2024-04-30,1714435200,17669883.5425
2024-05-01,1714521600,17659625.6277
2024-09-10,1725926400,10773183.3858
2024-06-19,1718755200,18000654.2645
2024-06-16,1718496000,18344329.6960
2012-05-18,1337299200,1220077.0717
2024-05-02,1714608000,17608869.4771
2024-07-31,1722384000,16674891.6273
2024-05-04,1714780800,17639458.0476
2024-06-15,1718409600,18491453.6256
2024-05-05,1714867200,17542828.7589
2024-05-06,1714953600,17362023.4791
2024-05-07,1715040000,17315647.6990
2024-05-08,1715126400,17289485.5248
2024-05-09,1715212800,17237975.2243
2024-05-10,1715299200,17224396.3008
2024-05-12,1715472000,17157603.4310
2024-05-13,1715558400,17143847.3130
2024-05-14,1715644800,17026431.8455
2024-05-16,1715817600,17238006.6825
2024-05-18,1715990400,17250964.9419
2024-05-20,1716163200,16871842.9871
2024-05-21,1716249600,16844478.6859
2024-05-22,1716336000,16814490.1123
2024-05-23,1716422400,16751875.3965
2024-05-24,1716508800,16803438.6838
2024-05-25,1716595200,16771416.0797
2024-05-26,1716681600,16736174.0202
2024-05-29,1716940800,21393889.6285
2024-05-30,1717027200,21059625.0277
2024-06-01,1717200000,21023346.5731
2024-06-02,1717286400,20797015.5929
2024-06-04,1717459200,19877790.3154
2024-06-05,1717545600,19631400.4461
2024-06-06,1717632000,19540499.2212
2024-06-07,1717718400,19486837.3924
2024-06-08,1717804800,19338195.7250
2024-06-09,1717891200,19089080.5156
2024-06-10,1717977600,18936906.9215
2024-06-12,1718150400,18940054.8124
2024-06-13,1718236800,18782985.5091
2024-06-14,1718323200,18778682.6197
2019-01-22,1548115200,15736871.6067
2021-04-30,1619740800,13634818.1892
2022-01-02,1641081600,9642818.9422
2022-06-23,1655942400,9602424.7016
2025-05-05,1746403200,11375205.5506
2025-02-24,1740355200,16757698.9658
2013-08-24,1377302400,2422832.8503
2016-01-16,1452902400,5467853.6415
2010-08-18,1282089600,83651.7757
2011-03-17,1300320000,494364.1076
2012-05-24,1337817600,1278907.9201
2024-11-16,1731715200,11374217.7873
2025-05-10,1746835200,11257435.5859
2025-01-08,1736294400,19161384.8564
2025-04-29,1745884800,11189031.2213
2025-06-15,1749945600,12800760.7994
2024-12-13,1734048000,16224411.3593
2025-07-19,1752883200,19083572.9131
2024-10-15,1728950400,10364182.9243
2024-10-08,1728345600,9815378.6302
2025-02-18,1739836800,18356291.0412
2024-11-26,1732579200,13434294.1597
2024-12-19,1734566400,17211248.0215
2025-07-06,1751760000,17613730.7596
2025-07-13,1752364800,18331884.4254
2019-02-05,1549324800,15742509.5901
2021-05-04,1620086400,13560438.4186
2021-11-12,1636675200,8941560.6330
2022-07-03,1656806400,9534949.4512
2022-07-18,1658102400,9494146.5365
2025-04-27,1745712000,10874125.3381
2025-05-06,1746489600,11351099.0216
2025-04-14,1744588800,11879379.3070
2013-09-07,1378512000,2311958.0669
2016-01-24,1453593600,5987899.5480
2010-09-22,1285113600,111104.7058
2011-05-11,1305072000,620054.2683
2012-05-31,1338422400,1337191.7010
2024-12-14,1734134400,16283283.0944
2025-07-18,1752796800,18934461.9472
2025-03-20,1742428800,13310452.4041
2025-02-19,1739923200,17861906.9201
2025-07-12,1752278400,18333062.8108
2025-02-25,1740441600,16737378.1272
2024-10-16,1729036800,10222545.4772
2024-10-09,1728432000,9880189.8207
2025-07-05,1751673600,17897593.5669
2025-03-01,1740787200,16797536.1145
2019-03-22,1553212800,7623506.2179
2021-05-12,1620777600,13127196.0785
2022-07-22,1658448000,9874679.0918
2023-03-14,1678752000,7137781.6717
2024-07-10,1720569600,15785667.8042
2025-04-30,1745971200,11269277.5273
2013-09-12,1378944000,2369689.2377
2016-02-07,1454803200,5358929.7732
2010-08-23,1282521600,84881.5857
2010-10-27,1288137600,233869.9744
2011-05-25,1306281600,781663.2974
2012-06-07,1339027200,1368468.8993
2025-05-22,1747872000,12533240.6415
2025-07-07,1751846400,17786280.2471
2024-11-09,1731110400,9447549.3742
2024-12-15,1734220800,16279067.2933
2024-10-10,1728518400,9886549.5288
2025-03-14,1741910400,14712574.3053
2024-12-07,1733529600,15378918.7546
2025-08-08,1754611200,18720754.9508
2025-04-15,1744675200,12026603.2862
2025-06-14,1749859200,12816462.7064
2019-04-05,1554422400,8013444.4499
2021-05-20,1621468800,13116467.8999
2022-08-23,1661212800,7969107.5414
2013-10-01,1380585600,2308581.7086
2013-10-13,1381622400,2393980.2291
2013-11-07,1383782400,3531076.5347
2025-07-08,1751932800,17984485.1958
2016-02-24,1456272000,5490006.4445
2010-11-02,1288656000,242634.9545
2011-01-03,1294012800,254386.2011
2011-05-26,1306368000,786506.4352
2012-06-13,1339545600,1377372.7831
2025-01-01,1735689600,19740098.9609
2025-03-22,1742601600,13291392.3637
2024-12-08,1733616000,15350919.1592
2025-07-14,1752451200,18201052.6139
2025-03-15,1741996800,14621370.4158
2025-06-30,1751241600,13705723.7520
2025-07-20,1752969600,19051529.8941
2025-04-09,1744156800,11581472.8825
2018-07-03,1530576000,6076457.9201
2019-04-19,1555632000,6051616.2956
2021-05-27,1622073600,12502341.8720
2022-09-01,1661990400,7858954.3684
2024-06-29,1719619200,15790904.8331
2024-12-09,1733702400,15728002.6707
2025-03-16,1742083200,14364666.5226
2013-10-14,1381708800,2403744.9195
2016-03-11,1457654400,6038171.1679
2010-11-08,1289174400,277801.1950
2011-03-26,1301097600,492799.6629
2011-06-30,1309392000,1734403.0024
2012-06-15,1339718400,1370768.6529
2025-01-02,1735776000,19736073.7820
2025-01-19,1737244800,18523454.3671
2025-01-21,1737417600,18703178.8895
2019-05-19,1558224000,7467423.1291
2021-06-03,1622678400,12528568.5913
2022-09-07,1662508800,7873291.9188
2024-09-01,1725148800,11268425.7726
2025-03-08,1741392000,15266152.9229
2013-10-17,1381968000,2498643.1207
2016-03-26,1458950400,6203971.7357
2010-11-14,1289692800,281815.3191
2011-07-10,1310256000,1777265.9702
2012-03-08,1331164800,1018512.4049
2012-06-19,1340064000,1366832.9323
2025-01-20,1737331200,18603545.9286
2019-06-03,1559520000,7662724.4808
2021-06-10,1623283200,11954822.8371
2022-10-07,1665100800,6004859.7264
2024-07-18,1721260800,15462076.5113
2024-08-13,1723507200,16904543.4527
2024-09-25,1727222400,10013696.7410
2025-06-04,1748995200,12995791.4260
2013-11-02,1383350400,3241332.9752
2016-04-23,1461369600,5676354.0542
2024-12-25,1735084800,18430642.8370
2025-02-03,1738540800,19725102.1227
2010-11-26,1290729600,316850.8826
2011-07-12,1310428800,1779313.5791
2012-06-26,1340668800,1425464.8793
2013-04-29,1367193600,5568161.2468
2025-01-22,1737504000,18924438.7069
2019-06-19,1560902400,8738847.0271
2021-06-22,1624320000,11179680.4079
2022-10-14,1665705600,5807976.6226
2024-06-24,1719187200,15788069.5684
2024-08-28,1724803200,11021268.3229
2013-11-15,1384473600,3955049.0922
2013-12-17,1387238400,5809235.6837
2025-06-05,1749081600,12952419.0519
2016-04-27,1461715200,5607769.2507
2010-12-03,1291334400,325040.4191
2011-07-24,1311465600,1792383.3254
2012-07-02,1341187200,1357812.1779
2025-06-23,1750636800,13020330.6241
2025-05-28,1748390400,12864477.6802
2019-07-05,1562284800,10150870.9707
2021-07-07,1625616000,10121846.8374
2022-10-18,1666051200,6157939.7895
2024-12-24,1734998400,18544156.3149
2013-12-21,1387584000,6728825.2808
2014-10-10,1412899200,2992765.3590
2016-05-19,1463616000,5588618.6973
2011-01-20,1295481600,279211.8682
2011-07-25,1311552000,1790527.2546
2012-07-09,1341792000,1375759.8292
2025-07-24,1753315200,19364978.5408
2025-06-24,1750723200,13081600.6134
2025-08-02,1754092800,19491754.3483
2019-07-10,1562716800,10203144.5660
2021-07-26,1627257600,8996382.3114
2022-12-10,1670630400,10484383.5894
2014-01-13,1389571200,6989683.6388
2015-07-07,1436227200,2680729.5344
2016-06-06,1465171200,5413191.7280
2011-02-05,1296864000,371945.6082
2011-07-30,1311984000,1685434.9058
2012-07-15,1342310400,1518818.8176
2024-10-21,1729468800,9998998.1901
2025-03-30,1743292800,11558581.8400
2025-02-07,1738886400,20373760.5838
2019-07-28,1564272000,10741067.8702
2021-08-06,1628208000,10126426.5617
2023-01-21,1674259200,11202219.8126
2025-08-01,1754006400,19488856.8883
2016-07-08,1467936000,5855289.3013
2014-02-01,1391212800,6110599.8587
2015-12-28,1451260800,5021744.2787
2011-02-06,1296950400,361901.8446
2011-08-17,1313539200,1501164.7083
2012-07-22,1342915200,1630296.7354
2025-02-08,1738972800,20290260.4144
2024-10-22,1729555200,9978731.3677
2024-11-04,1730678400,9164060.5657
2019-06-13,1560384000,8390891.2269
2019-08-14,1565740800,12632344.0397
2021-08-09,1628467200,9984108.1348
2023-01-23,1674432000,11113889.5074
2024-07-04,1720051200,15094527.3778
2016-07-22,1469145600,5946147.8366
2025-08-09,1754697600,18704073.3612
2014-02-25,1393286400,5034072.9707
2011-09-08,1315440000,1308126.7245
2011-11-24,1322092800,1088689.7064
2012-07-28,1343433600,1573743.8189
2025-06-16,1750032000,12896927.9650
2019-04-28,1556409600,6375797.8410
2019-09-02,1567382400,11509802.0745
2021-08-12,1628726400,9614224.3941
2023-03-10,1678406400,7099585.8264
2025-08-10,1754784000,18651305.0086
2016-08-07,1470528000,5929437.5223
2014-03-12,1394582400,6572911.6455
2011-09-09,1315526400,1270795.1451
2012-06-16,1339804800,1362295.1027
2012-08-04,1344038400,1595639.5922
2025-08-14,1755129600,18302045.4635
2025-05-24,1748044800,12621325.6662
2019-09-16,1568592000,11516815.2079
2021-08-27,1630022400,8960230.0443
2021-11-13,1636761600,9002245.4781
2023-03-23,1679529600,7262346.7945
2025-05-23,1747958400,12613297.6784
2016-08-25,1472083200,5401573.2564
2024-10-04,1728000000,9314280.6560
2014-03-21,1395360000,5589088.0235
2014-10-28,1414454400,3064512.1842
2011-09-20,1316476800,846963.4836
2012-08-10,1344556800,1576413.9272
2024-12-03,1733184000,14241963.7885
2025-04-19,1745020800,11790940.2876
2025-08-15,1755216000,18371824.6069
2019-09-23,1569196800,11112359.7794
2021-09-13,1631491200,8381994.0042
2023-04-05,1680652800,7857027.6986
2024-07-25,1721865600,16239638.1889
2024-08-22,1724284800,16631884.6269
2024-09-29,1727568000,10099290.9234
2014-04-01,1396310400,5464119.2728
2014-06-16,1402876800,2863534.9007
2016-09-13,1473724800,4662259.8100
2011-11-11,1320969600,799280.1290
2012-08-17,1345161600,1608520.4437
2025-02-13,1739404800,19083050.4755
2025-08-16,1755302400,18538635.4086
2025-04-20,1745107200,11679256.5466
2024-10-27,1729987200,9764053.5784
2019-10-08,1570492800,9908380.7637
2021-09-19,1632009600,8577636.6447
2023-04-09,1680998400,7790771.3868
2024-08-07,1722988800,17174758.8327
2025-02-23,1740268800,17100619.2490
2025-04-21,1745193600,11582238.3753
2016-09-16,1473984000,4501299.8466
2014-04-17,1397692800,5514515.1019
2015-12-29,1451347200,5006352.4766
2024-09-17,1726531200,10874670.6850
2011-12-19,1324252800,1086783.3217
2012-08-24,1345766400,1752284.0612
2025-01-14,1736812800,18589231.3836
2019-10-23,1571788800,9982078.0785
2021-09-30,1632960000,9000393.9775
2021-12-03,1638489600,9663454.2105
2023-05-11,1683763200,7738526.1705
2025-01-29,1738108800,19797080.8738
2016-10-11,1476144000,4081966.5655
2014-06-04,1401840000,4334471.2407
2011-12-20,1324339200,1110725.9837
2012-08-29,1346198400,1779726.9183
2024-11-22,1732233600,12764248.5418
2025-03-10,1741564800,14953650.2365
2019-11-05,1572912000,7973287.6339
2021-10-15,1634256000,8702934.4950
2023-03-26,1679788800,7308899.1759
2023-04-22,1682121600,7755708.1765
2023-05-23,1684800000,8439099.9116
2025-03-28,1743120000,12127249.6729
2016-10-28,1477612800,4502944.3904
2014-06-12,1402531200,2879659.6732
2011-12-25,1324771200,1115691.1033
2012-09-04,1346716800,1860775.5177
2024-12-26,1735171200,18471889.8705
2025-05-29,1748476800,12970976.3517
2019-11-19,1574121600,8349480.7403
2021-10-19,1634601600,8967336.0342
2023-05-25,1684972800,8566983.5233
2014-06-27,1403827200,2706082.9506
2025-05-30,1748563200,13027523.4100
2016-07-04,1467590400,5904321.8640
2016-12-08,1481155200,5399140.7103
2011-12-30,1325203200,1131186.9276
2012-09-14,1347580800,1973976.1069
2025-07-04,1751587200,17924810.1098
2024-12-27,1735257600,18712982.7532
2025-04-02,1743552000,11175600.0830
2025-07-26,1753488000,19643216.7112
2025-05-16,1747353600,11767425.8534
2019-12-05,1575504000,8143308.7705
2021-10-31,1635638400,7617764.6978
2022-01-03,1641168000,9618014.2715
2023-06-01,1685577600,8555289.4200
2016-12-20,1482192000,5590337.5610
2014-07-13,1405209600,2573147.5556
2012-01-05,1325721600,1166389.9498
2012-09-21,1348185600,2087568.2705
2025-07-25,1753401600,19607541.0907
2025-04-03,1743638400,11472533.7075
2025-08-03,1754179200,19068613.3983
2025-05-17,1747440000,11773781.5739
2019-12-21,1576886400,8301952.4117
2021-11-28,1638057600,9516915.3063
2022-09-21,1663718400,6363611.2131
2023-03-15,1678838400,7198424.4089
2023-06-18,1687046400,8428845.9604
2025-08-04,1754265600,18802206.5704
2025-05-11,1746921600,11236310.5552
2017-01-08,1483833600,7280798.3990
2014-07-30,1406678400,2543903.2203
2012-01-10,1326153600,1201620.5883
2012-09-27,1348704000,2125363.2587
2025-07-30,1753833600,19533875.9133
2020-01-04,1578096000,8142212.1920
2022-03-11,1646956800,9387074.8616
2023-08-01,1690848000,8732498.4228
2025-05-12,1747008000,11104124.1219
2017-01-28,1485561600,7188890.1890
2014-08-25,1408924800,2749762.1812
2025-06-17,1750118400,12905243.9688
2012-01-19,1326931200,1249764.5978
2012-10-05,1349395200,2217357.7376
2013-05-09,1368057600,5283813.5366
2025-07-31,1753920000,19428788.2290
2025-03-03,1740960000,16292961.3578
2024-12-20,1734652800,17534010.5221
2020-01-18,1579305600,7239797.4194
2022-03-18,1647561600,9400666.5851
2023-09-10,1694304000,7557511.1067
2014-09-06,1409961600,2913710.8084
2025-01-28,1738022400,19841169.2483
2025-06-18,1750204800,12852439.2530
2024-12-21,1734739200,17561246.5316
2017-02-20,1487548800,7389095.4065
2015-12-31,1451520000,5002405.0322
2012-03-28,1332892800,1032656.3296
2012-10-12,1350000000,2091745.7744
2020-03-03,1583193600,7084799.5551
2022-03-19,1647648000,9422237.4979
2022-03-21,1647820800,9358721.4663
2023-09-14,1694649600,7259411.1347
2017-02-22,1487721600,7301227.6762
2014-09-14,1410652800,2514186.6854
2012-04-06,1333670400,1084863.2531
2012-10-19,1350604800,2085867.2797
2024-11-01,1730419200,9456428.0158
2025-06-09,1749427200,12722932.5074
2025-03-27,1743033600,11938735.7290
2020-03-19,1584576000,8271659.2752
2022-07-06,1657065600,9507766.6153
2022-07-21,1658361600,9809232.7185
2023-03-11,1678492800,7126453.1340
2023-03-13,1678665600,7108260.1310
2023-03-28,1679961600,7299061.6358
2023-09-28,1695859200,6587399.0749
2017-03-10,1489104000,7995034.5135
2014-09-29,1411948800,2634285.2853
2012-05-05,1336176000,1212234.1970
2012-10-25,1351123200,2136608.0678
2024-11-11,1731283200,9736790.3868
2025-06-10,1749513600,12729614.6846
2020-04-02,1585785600,8288606.7043
2023-03-09,1678320000,7095491.3942
2023-10-17,1697500800,6592549.2169
2024-08-01,1722470400,16727091.2342
2024-09-11,1726012800,10793064.3870
2014-10-17,1413504000,3095461.9122
2017-04-10,1491782400,8815333.5735
2012-05-11,1336694400,1207434.7720
2012-11-01,1351728000,2153510.5703
2013-04-30,1367280000,5497657.8633
2025-06-11,1749600000,12673319.2676
2020-04-16,1586995200,8018210.1810
2023-05-03,1683072000,7455548.8666
2023-11-06,1699228800,6872584.9175
2014-01-30,1391040000,6114931.7204
2017-05-04,1493856000,9298668.8438
2014-11-06,1415232000,2879254.3094
2012-05-12,1336780800,1276345.4751
2012-11-07,1352246400,2128822.1379
2025-01-09,1736380800,18932006.0141
2024-11-27,1732665600,13312479.0957
2017-05-22,1495411200,10578866.5653
2020-04-26,1587859200,7916783.7972
2022-07-23,1658534400,9903067.5175
2023-06-17,1686960000,8373661.7892
2023-11-16,1700092800,7083228.6625
2025-05-07,1746576000,11310855.3225
2025-02-20,1740009600,17541534.8016
2014-11-11,1415664000,3006774.9207
2012-06-03,1338681600,1334918.7417
2012-11-14,1352851200,2135938.4208
2025-02-26,1740528000,16732457.5167
2024-10-17,1729123200,10071130.9866
2017-06-05,1496620800,11573584.2477
2020-05-08,1588896000,7257356.9801
2023-07-05,1688515200,8042090.5756
2023-07-16,1689465600,7977963.5891
2023-12-14,1702512000,8445638.8507
2024-07-11,1720656000,15737013.4921
2024-10-11,1728604800,10155336.4974
2014-12-06,1417824000,3366909.8800
2012-06-21,1340236800,1380434.3895
2012-11-20,1353369600,1949847.2848
2025-07-21,1753056000,19176092.1953
2024-12-16,1734307200,16504964.2144
2025-04-16,1744761600,12057555.6710
2025-05-01,1746057600,11393282.7593
2025-07-15,1752537600,18263481.8181
2017-06-22,1498089600,12272100.7381
2020-05-22,1590105600,6940094.1845
2023-07-13,1689206400,7978148.0127
2024-01-05,1704412800,10334944.7593
2025-04-10,1744243200,11743400.6454
2014-12-21,1419120000,3568148.3097
2012-07-12,1342051200,1445168.3809
2012-11-28,1354060800,1915604.7857
2013-05-17,1368748800,5084157.3496
2025-03-23,1742688000,12602780.3109
2025-07-09,1752019200,18009208.0818
2025-07-01,1751328000,13706271.6308
2017-07-10,1499644800,12163382.6961
2020-06-05,1591315200,6717066.8481
2023-07-14,1689292800,8025625.1805
2024-01-07,1704585600,10260081.5471
2024-06-30,1719705600,15054523.1055
2025-01-03,1735862400,19778813.5362
2024-12-10,1733788800,15807832.0717
2015-01-07,1420588800,3769144.0925
2025-03-17,1742169600,14153820.7503
2012-08-01,1343779200,1583802.1067
2012-12-04,1354579200,1957072.2030
2013-05-03,1367539200,5379393.2523
2013-05-19,1368921600,5064998.5628
2025-06-29,1751155200,13373154.5725
2017-08-17,1502928000,19610114.0744
2020-06-25,1593043200,5653018.2641
2022-01-12,1641945600,9429782.3490
2023-07-31,1690761600,8847168.2316
2024-02-01,1706745600,12254468.7795
2024-09-02,1725235200,11222124.3028
2015-01-10,1420848000,3837422.3921
2012-08-20,1345420800,1727157.6941
2012-12-11,1355184000,1939190.2614
2017-08-27,1503792000,19440418.0880
2020-07-09,1594252800,5853548.8017
2023-08-12,1691798400,8404561.4681
2024-02-21,1708473600,13043079.9497
2024-07-19,1721347200,15732205.4419
2024-09-26,1727308800,10079264.6932
2013-11-30,1385769600,5487103.9923
2015-02-03,1422921600,4216822.1554
2025-02-04,1738627200,20059418.3451
2012-09-05,1346803200,1858681.4992
2012-12-17,1355702400,1937667.0564
2025-01-23,1737590400,19888945.7550
2017-09-12,1505174400,18286897.2715
2020-07-23,1595462400,6098695.4824
2023-08-21,1692576000,7982545.5027
2024-03-12,1710201600,16254770.1864
2024-06-25,1719273600,15736124.9126
2015-02-13,1423785600,4046633.2713
2016-04-18,1460937600,6144643.5801
2025-06-06,1749168000,12991619.2393
2011-05-02,1304294400,547275.5111
2012-09-10,1347235200,1976750.7458
2012-12-24,1356307200,1884935.1651
2017-09-29,1506643200,18839685.6729
2020-08-05,1596585600,6512862.9564
2022-04-29,1651190400,10040744.3603
2023-03-16,1678924800,7199162.7190
2023-08-29,1693267200,7795415.2948
2024-03-13,1710288000,16404541.5970
2025-06-25,1750809600,13180955.1339
2015-02-27,1424995200,3825679.2405
2012-09-29,1348876800,2184625.5193
2012-12-30,1356825600,1815709.1078
2017-09-30,1506729600,18888154.2645
2020-08-15,1597449600,6624368.8076
2023-09-11,1694390400,7370614.5028
2024-04-08,1712534400,19840596.8697
2013-06-04,1370304000,4578468.3417
2015-03-16,1426464000,4139429.8376
2012-10-17,1350432000,2082000.2357
2013-02-11,1360540800,2516299.1360
2017-11-09,1510185600,13803591.0861
2020-08-19,1597795200,6747877.2758
2023-09-23,1695427200,6847142.2508
2024-04-10,1712707200,19817395.7933
2015-03-23,1427068800,4132329.3480
2016-04-10,1460246400,6289683.8500
2012-11-08,1352332800,2123397.9857
2013-03-01,1362096000,3147145.8883
2025-02-09,1739059200,20400661.7491
2024-10-23,1729641600,9875068.1062
2024-11-05,1730764800,9193966.2300
2017-11-26,1511654400,15781629.6797
2020-08-25,1598313600,6876141.4490
2021-11-21,1637452800,9263341.7551
2023-10-05,1696464000,6352507.3235
2024-04-21,1713657600,18534074.9541
2024-07-05,1720137600,15459847.9954
2024-09-05,1725494400,11123186.0662
2015-04-10,1428624000,3645607.5764
2012-12-05,1354665600,1962454.2493
2013-03-13,1363132800,3305281.6401
2017-12-15,1513296000,17248776.2069
2020-09-02,1599004800,6889646.7640
2022-05-02,1651449600,8157662.8027
2022-05-31,1653955200,9027679.7930
2022-09-28,1664323200,6008052.1678
2022-12-09,1670544000,10466814.9725
2023-02-11,1676073600,9512207.7004
2023-03-12,1678579200,7103905.6355
2023-07-25,1690243200,8134887.7952
2023-10-16,1697414400,6605806.7160
2024-05-11,1715385600,17208008.8905
2015-04-27,1430092800,3258623.9982
2012-12-23,1356220800,1899621.6939
2013-04-26,1366934400,5662798.7562
2025-08-11,1754870400,18389579.9784
2017-12-28,1514419200,17615180.5105
2020-09-17,1600300800,7140009.2805
2023-10-26,1698278400,6311486.0696
2024-05-28,1716854400,21647135.0318
2013-07-21,1374364800,2401238.4736
2015-05-01,1430438400,3248006.0454
2013-01-02,1357084800,1827277.2164
