d,outFlows
2021-12-03,43936.738
2021-12-04,80909.585
2021-12-05,54070.885
2021-12-06,59112.6
2021-12-07,40818.03
2021-12-08,71405.691
2021-12-09,111790.853
2021-12-10,31488.228
2021-12-11,25953.524
2021-12-12,16542.204
2021-12-13,35164.172
2021-12-14,43651.713
2021-12-15,34955.706
2021-12-16,25843.727
2021-12-17,105154.981
2021-12-18,61869.14
2021-12-19,14192.498
2021-12-20,24878.468
2021-12-21,37889.078
2021-12-22,30378.891
2021-12-23,37294.514
2021-12-24,70792.275
2021-12-25,81627.812
2021-12-26,19305.602
2021-12-27,42462.411
2021-12-28,57839.924
2021-12-29,57653.205
2021-12-30,57532.567
2021-12-31,47262.21
2022-01-01,30286.752
2022-01-02,20156.298
2022-01-03,33984.255
2022-01-04,57103.984
2022-01-05,43931.624
2022-01-06,58811.011
2022-01-07,51360.296
2022-01-08,28733.913
2022-01-09,24403.119
2022-01-10,39758.951
2022-01-11,46265.538
2022-01-12,41704.904
2022-01-13,43080.268
2022-01-14,49545.254
2022-01-15,23872.795
2022-01-16,20744.133
2022-01-17,35544.088
2022-01-18,41651.528
2022-01-19,55385.82
2022-01-20,50744.448
2022-01-21,76034.96
2022-01-22,75773.662
2022-01-23,42539.083
2022-01-24,84238.537
2022-01-25,50512.751
2022-01-26,73258.094
2022-01-27,59769.399
2022-01-28,48001.992
2022-01-29,142556.029
2022-01-30,185031.695
2022-01-31,54298.339
2022-02-01,48444.454
2022-02-02,37126.924
2022-02-03,50669.095
2022-02-04,47693.904
2022-02-05,35835.82
2022-02-06,26890.107
2022-02-07,61213.259
2022-02-08,64062.887
2022-02-09,44083.42
2022-02-10,49958.625
2022-02-11,43450.761
2022-02-12,30732.283
2022-02-13,18368.353
2022-02-14,39290.317
2022-02-15,40663.909
2022-02-16,32373.137
2022-02-17,46713.196
2022-02-18,43791.528
2022-02-19,22093.026
2022-02-20,24365.778
2022-02-21,36957.115
2022-02-22,38988.196
2022-02-23,38243.558
2022-02-24,71664.313
2022-02-25,51891.245
2022-02-26,24695.733
2022-02-27,26299.345
2022-02-28,47239.604
2022-03-01,68606.56
2022-03-02,59394.506
2022-03-03,44315.099
2022-03-04,46402.078
2022-03-05,23404.373
2022-03-06,19744.347
2022-03-07,36961.162
2022-03-08,33591.736
2022-03-09,42096.996
2022-03-10,42615.408
2022-03-11,60166.844
2022-03-12,20130.832
2022-03-13,16638.249
2022-03-14,42623.55
2022-03-15,48955.878
2022-03-16,50243.559
2022-03-17,47658.771
2022-03-18,56968.402
2022-03-19,31268.047
2022-03-20,24540.094
2022-03-21,62151.792
2022-03-22,70139.114
2022-03-23,37345.656
2022-03-24,61808.724
2022-03-25,64543.975
2022-03-26,32030.316
2022-03-27,29277.805
2022-03-28,71143.953
2022-03-29,65582.076
2022-03-30,46506.693
2022-03-31,53545.512
2022-04-01,49181.217
2022-04-02,27804.859
2022-04-03,22579.418
2022-04-04,39081.283
2022-04-05,35216.713
2022-04-06,59814.733
2022-04-07,50123.31
2022-04-08,30785.392
2022-04-09,26947.338
2022-04-10,18614.462
2022-04-11,49871.556
2022-04-12,39626.204
2022-04-13,37604.637
2022-04-14,33257.746
2022-04-15,36721.904
2022-04-16,23148.842
2022-04-17,18249.224
2022-04-18,35491.562
2022-04-19,37842.506
2022-04-20,49136.856
2022-04-21,44110.562
2022-04-22,31967.431
2022-04-23,19724.907
2022-04-24,25127.684
2022-04-25,47962.456
2022-04-26,45060.797
2022-04-27,45189.235
2022-04-28,52235.454
2022-04-29,37836.503
2022-04-30,21916.813
2022-05-01,15218.457
2022-05-02,52768.948
2022-05-03,55958.734
2022-05-04,68065.224
2022-05-05,79841.909
2022-05-06,92698.537
2022-05-07,39052.984
2022-05-08,67157.456
2022-05-09,199519.953
2022-05-10,150621.577
2022-05-11,179267.846
2022-05-12,183596.551
2022-05-13,102050.546
2022-05-14,55569.268
2022-05-15,28897.38
2022-05-16,80471.962
2022-05-17,96789.856
2022-05-18,60758.606
2022-05-19,94889.611
2022-05-20,58659.334
2022-05-21,21774.916
2022-05-22,22099.088
2022-05-23,54643.459
2022-05-24,51052.031
2022-05-25,50875.616
2022-05-26,81954.332
2022-05-27,56371.502
2022-05-28,35764.435
2022-05-29,28766.143
2022-05-30,39937.752
2022-05-31,64008.493
2022-06-01,77059.807
2022-06-02,47608.61
2022-06-03,42151.335
2022-06-04,27508.93
2022-06-05,14584.391
2022-06-06,37685.272
2022-06-07,43871.103
2022-06-08,42293.552
2022-06-09,33600.793
2022-06-10,47205.732
2022-06-11,41569.901
2022-06-12,40081.527
2022-06-13,161792.753
2022-06-14,212681.733
2022-06-15,184927.286
2022-06-16,118425.677
2022-06-17,112602.505
2022-06-18,139037.791
2022-06-19,91810.034
2022-06-20,61414.793
2022-06-21,74744.583
2022-06-22,90384.058
2022-06-23,54373.334
2022-06-24,50970.232
2022-06-25,28014.736
2022-06-26,25564.791
2022-06-27,53602.792
2022-06-28,54284.801
2022-06-29,89970.732
2022-06-30,80229.578
2022-07-01,88881.153
2022-07-02,42137.775
2022-07-03,31976.458
2022-07-04,38551.048
2022-07-05,53062.409
2022-07-06,62608.114
2022-07-07,74127.795
2022-07-08,67330.135
2022-07-09,39421.405
2022-07-10,36473.929
2022-07-11,49136.052
2022-07-12,56717.738
2022-07-13,36100.687
2022-07-14,78244.185
2022-07-15,100332.871
2022-07-16,33864.234
2022-07-17,56777.19
2022-07-18,56843.277
2022-07-19,62321.992
2022-07-20,81005.285
2022-07-21,57521.287
2022-07-22,50357.462
2022-07-23,32939.784
2022-07-24,40521.089
2022-07-25,45835.385
2022-07-26,52111.1
2022-07-27,58292.927
2022-07-28,70682.633
2022-07-29,70750.169
2022-07-30,33205.19
2022-07-31,25247.217
2022-08-01,39052.542
2022-08-02,59190.189
2022-08-03,48836.577
2022-08-04,40836.127
2022-08-05,51510.761
2022-08-06,26655.473
2022-08-07,17941.625
2022-08-08,49050.535
2022-08-09,50575.21
2022-08-10,65466.21
2022-08-11,51322.789
2022-08-12,47149.229
2022-08-13,34728.798
2022-08-14,25942.651
2022-08-15,47805.383
2022-08-16,39923.008
2022-08-17,65648.512
2022-08-18,59773.106
2022-08-19,86427.528
2022-08-20,31689.89
2022-08-21,25357.11
2022-08-22,46020.22
2022-08-23,36149.714
2022-08-24,45436.908
2022-08-25,59693.448
2022-08-26,53248.754
2022-08-27,40914.16
2022-08-28,27005.016
2022-08-29,54285.41
2022-08-30,62385.707
2022-08-31,73260.426
2022-09-01,50269.371
2022-09-02,76416.572
2022-09-03,29508.154
2022-09-04,35770.971
2022-09-05,61394.847
2022-09-06,69071.476
2022-09-07,67077.957
2022-09-08,68887.486
2022-09-09,68391.42
2022-09-10,39022.817
2022-09-11,30248.007
2022-09-12,57826.374
2022-09-13,91065.587
2022-09-14,567406.179
2022-09-15,185734.669
2022-09-16,63701.845
2022-09-17,64250.33
2022-09-18,42320.567
2022-09-19,60168.936
2022-09-20,86141.989
2022-09-21,68820.355
2022-09-22,78704.945
2022-09-23,108146.961
2022-09-24,24995.658
2022-09-25,17650.346
2022-09-26,46828.8
2022-09-27,80437.102
2022-09-28,74770.02
2022-09-29,112116.389
2022-09-30,74013.978
2022-10-01,22984.633
2022-10-02,32262.157
2022-10-03,40571.52
2022-10-04,74006.984
2022-10-05,103845.808
2022-10-06,49785.884
2022-10-07,53988.426
2022-10-08,29810.996
2022-10-09,22704.783
2022-10-10,35850.314
2022-10-11,44911.11
2022-10-12,49166.651
2022-10-13,67077.46
2022-10-14,55111.629
2022-10-15,22650.602
2022-10-16,18914.717
2022-10-17,37909.615
2022-10-18,78162.964
2022-10-19,42907.563
2022-10-20,38484.58
2022-10-21,45796.477
2022-10-22,31758.451
2022-10-23,22838.543
2022-10-24,44453.953
2022-10-25,56242.686
2022-10-26,71182.975
2022-10-27,56057.119
2022-10-28,48543.248
2022-10-29,38779.143
2022-10-30,29272.763
2022-10-31,60740.026
2022-11-01,56503.376
2022-11-02,45109.418
2022-11-03,52225.774
2022-11-04,57428.676
2022-11-05,33294.467
2022-11-06,38362.042
2022-11-07,84719.351
2022-11-08,171915.186
2022-11-09,217924.707
2022-11-10,184601.092
2022-11-11,135759.386
2022-11-12,79055.461
2022-11-13,73693.713
2022-11-14,132190.724
2022-11-15,138178.104
2022-11-16,132235.091
2022-11-17,87968.371
2022-11-18,101434.632
2022-11-19,51110.447
2022-11-20,38606.953
2022-11-21,83765.871
2022-11-22,72393.432
2022-11-23,88003.744
2022-11-24,52180.98
2022-11-25,57664.354
2022-11-26,46232.639
2022-11-27,38669.957
2022-11-28,50341.421
2022-11-29,58123.739
2022-11-30,77257.277
2022-12-01,91534.32
2022-12-02,49169.231
2022-12-03,35151.837
2022-12-04,25614.258
2022-12-05,52028.524
2022-12-06,55952.981
2022-12-07,54775.135
2022-12-08,53114.161
2022-12-09,49543.446
2022-12-10,37767.285
2022-12-11,29202.162
2022-12-12,50827.487
2022-12-13,85772.16
2022-12-14,78553.093
2022-12-15,62916.493
2022-12-16,61170.542
2022-12-17,49178.565
2022-12-18,30354.364
2022-12-19,58172.12
2022-12-20,61436.57
2022-12-21,75958.761
2022-12-22,55614.065
2022-12-23,95525.108
2022-12-24,28711.896
2022-12-25,18232.81
2022-12-26,29982.023
2022-12-27,49207.269
2022-12-28,50941.903
2022-12-29,51179.191
2022-12-30,68178.113
2022-12-31,41386.874
2023-01-01,31525.088
2023-01-02,59848.415
2023-01-03,47449.22
2023-01-04,52552.866
2023-01-05,50927.105
2023-01-06,49373.825
2023-01-07,34731.288
2023-01-08,23598.452
2023-01-09,74527.982
2023-01-10,59869.4
2023-01-11,59909.649
2023-01-12,85361.055
2023-01-13,77963.468
2023-01-14,102908.673
2023-01-15,23818.637
2023-01-16,73956.668
2023-01-17,54955.36
2023-01-18,61806.188
2023-01-19,75927.014
2023-01-20,67385.576
2023-01-21,66985.786
2023-01-22,37420.134
2023-01-23,52085.324
2023-01-24,56363.916
2023-01-25,66665.045
2023-01-26,52899.08
2023-01-27,66616.299
2023-01-28,35260.964
2023-01-29,34639.627
2023-01-30,68563.384
2023-01-31,55577.155
2023-02-01,52537.959
2023-02-02,66601.165
2023-02-03,53475.104
2023-02-04,35026.29
2023-02-05,26446.698
2023-02-06,40752.484
2023-02-07,43958.404
2023-02-08,36863.811
2023-02-09,52570.391
2023-02-10,63434.663
2023-02-11,36024.807
2023-02-12,28017.021
2023-02-13,57823.092
2023-02-14,46349.181
2023-02-15,76256.336
2023-02-16,76861.694
2023-02-17,61134.477
2023-02-18,39579.062
2023-02-19,32876.732
2023-02-20,38283.246
2023-02-21,49228.486
2023-02-22,50309.152
2023-02-23,54431.4
2023-02-24,59525.507
2023-02-25,31028.178
2023-02-26,25139.122
2023-02-27,58862.845
2023-02-28,57462.257
2023-03-01,65940.884
2023-03-02,38836.339
2023-03-03,70369.94
2023-03-04,31859.223
2023-03-05,34259.535
2023-03-06,45191.787
2023-03-07,76873.27
2023-03-08,81250.745
2023-03-09,84764.921
2023-03-10,97274.364
2023-03-11,103865.268
2023-03-12,66302.104
2023-03-13,136285.049
2023-03-14,116618.413
2023-03-15,77963.702
2023-03-16,72517.296
2023-03-17,103478.893
2023-03-18,69304.644
2023-03-19,42176.067
2023-03-20,82382.551
2023-03-21,64517.976
2023-03-22,108407.452
2023-03-23,68459.374
2023-03-24,47853.119
2023-03-25,41126.468
2023-03-26,26782.995
2023-03-27,45412.765
2023-03-28,60677.267
2023-03-29,62040.606
2023-03-30,69203.109
2023-03-31,55799.682
2023-04-01,31851.919
2023-04-02,21808.231
2023-04-03,43702.023
2023-04-04,50749.712
2023-04-05,48423.2
2023-04-06,37864.355
2023-04-07,30260.809
2023-04-08,20755.991
2023-04-09,24405.964
2023-04-10,52986.609
2023-04-11,73195.363
2023-04-12,53823.286
2023-04-13,43893.307
2023-04-14,51143.402
2023-04-15,38441.833
2023-04-16,20805.466
2023-04-17,57273.041
2023-04-18,45527.639
2023-04-19,53161.456
2023-04-20,57683.068
2023-04-21,70552.63
2023-04-22,34370.596
2023-04-23,40375.577
2023-04-24,48894.887
2023-04-25,47012.96
2023-04-26,59623.478
2023-04-27,56035.558
2023-04-28,42475.862
2023-04-29,31049.042
2023-04-30,22419.218
2023-05-01,48945.154
2023-05-02,37705.41
2023-05-03,40490.851
2023-05-04,47439.696
2023-05-05,44051.334
2023-05-06,23404.945
2023-05-07,12684.333
2023-05-08,26914.149
2023-05-09,42875.807
2023-05-10,47319.815
2023-05-11,48001.131
2023-05-12,62574.204
2023-05-13,22135.518
2023-05-14,47012.778
2023-05-15,72251.992
2023-05-16,59804.305
2023-05-17,48451.624
2023-05-18,53909.745
2023-05-19,34640.188
2023-05-20,21423.936
2023-05-21,20287.703
2023-05-22,34656.642
2023-05-23,46053.774
2023-05-24,51399.715
2023-05-25,48168.756
2023-05-26,57656.661
2023-05-27,24230.581
2023-05-28,32187.164
2023-05-29,54708.448
2023-05-30,51842.715
2023-05-31,56008.426
2023-06-01,46647.984
2023-06-02,66866.409
2023-06-03,45371.304
2023-06-04,47383.151
2023-06-05,77949.511
2023-06-06,70491.19
2023-06-07,68588.049
2023-06-08,61550.039
2023-06-09,56267.782
2023-06-10,66668.441
2023-06-11,69066.19
2023-06-12,64329.502
2023-06-13,53188.342
2023-06-14,60313.59
2023-06-15,82235.204
2023-06-16,86657.174
2023-06-17,61335.53
2023-06-18,58678.213
2023-06-19,59601.227
2023-06-20,99922.23
2023-06-21,116160.216
2023-06-22,91595.185
2023-06-23,103766.586
2023-06-24,70954.594
2023-06-25,64994.246
2023-06-26,70338.072
2023-06-27,79021.769
2023-06-28,62940.624
2023-06-29,90409.625
2023-06-30,108855.137
2023-07-01,59567.029
2023-07-02,51406.416
2023-07-03,59279.187
2023-07-04,75811.279
2023-07-05,68866.406
2023-07-06,77392.435
2023-07-07,74635.053
2023-07-08,50440.84
2023-07-09,51421.217
2023-07-10,75379.743
2023-07-11,72097.576
2023-07-12,102602.625
2023-07-13,95013.16
2023-07-14,83424.998
2023-07-15,48027.483
2023-07-16,47522.352
2023-07-17,62361.43
2023-07-18,77011.694
2023-07-19,80473.05
2023-07-20,59719.029
2023-07-21,46959.996
2023-07-22,32792.855
2023-07-23,36680.866
2023-07-24,65734.763
2023-07-25,56826.97
2023-07-26,64875.618
2023-07-27,64171.385
2023-07-28,57016.319
2023-07-29,37328.251
2023-07-30,37163.437
2023-07-31,53372.96
2023-08-01,65655.753
2023-08-02,67562.131
2023-08-03,53512.894
2023-08-04,46262.871
2023-08-05,43973.449
2023-08-06,41390.335
2023-08-07,60747.551
2023-08-08,67244.942
2023-08-09,65743.045
2023-08-10,60566.161
2023-08-11,55253.391
2023-08-12,40298.483
2023-08-13,34722.751
2023-08-14,61816.398
2023-08-15,59873.981
2023-08-16,56197.881
2023-08-17,88844.229
2023-08-18,76193.572
2023-08-19,32301.022
2023-08-20,30190.244
2023-08-21,51487.13
2023-08-22,60481.479
2023-08-23,68882.523
2023-08-24,50099.858
2023-08-25,39180.509
2023-08-26,24454.266
2023-08-27,27574.34
2023-08-28,38652.104
2023-08-29,73801.17
2023-08-30,52048.94
2023-08-31,57288.266
2023-09-01,61140.068
2023-09-02,32179.014
2023-09-03,27995.944
2023-09-04,31505.156
2023-09-05,40541.099
2023-09-06,34951.599
2023-09-07,41527.863
2023-09-08,54640.485
2023-09-09,30358.038
2023-09-10,28238.992
2023-09-11,57419.603
2023-09-12,62929.13
2023-09-13,51610.809
2023-09-14,50236.803
2023-09-15,46540.268
2023-09-16,34797.94
2023-09-17,24918.484
2023-09-18,47825.264
2023-09-19,49589.388
2023-09-20,46894.558
2023-09-21,43432.955
2023-09-22,42671.841
2023-09-23,21702.083
2023-09-24,36131.251
2023-09-25,56268.57
2023-09-26,44068.472
2023-09-27,54445.951
2023-09-28,68706.337
2023-09-29,49784.772
2023-09-30,36241.706
2023-10-01,30785.011
2023-10-02,86093.22
2023-10-03,47525.097
2023-10-04,50660.916
2023-10-05,56895.747
2023-10-06,51468.212
2023-10-07,67358.527
2023-10-08,34952.464
2023-10-09,44987.472
2023-10-10,57235.022
2023-10-11,70995.816
2023-10-12,57175.719
2023-10-13,43012.272
2023-10-14,31300.821
2023-10-15,37746.181
2023-10-16,92785.893
2023-10-17,76632.257
2023-10-18,54195.371
2023-10-19,74067.887
2023-10-20,87620.16
2023-10-21,44863.255
2023-10-22,39649.982
2023-10-23,83287.308
2023-10-24,102238.696
2023-10-25,78848.607
2023-10-26,66946.845
2023-10-27,87010.712
2023-10-28,48052.671
2023-10-29,36141.629
2023-10-30,70304.306
2023-10-31,57683.054
2023-11-01,70926.239
2023-11-02,78725.905
2023-11-03,65380.477
2023-11-04,39061.679
2023-11-05,46044.136
2023-11-06,55727.45
2023-11-07,65537.767
2023-11-08,58040.183
2023-11-09,74340.14
2023-11-10,94031.28
2023-11-11,47071.478
2023-11-12,39358.982
2023-11-13,47279.225
2023-11-14,66826.46
2023-11-15,68074.821
2023-11-16,57877.773
2023-11-17,64446.149
2023-11-18,27080.672
2023-11-19,36307.004
2023-11-20,68826.518
2023-11-21,80287.663
2023-11-22,70882.175
2023-11-23,51682.389
2023-11-24,90351.766
2023-11-25,48035.85
2023-11-26,45185.444
2023-11-27,60535.099
2023-11-28,75689.316
2023-11-29,71172.97
2023-11-30,65612.841
2023-12-01,78523.482
2023-12-02,52019.37
2023-12-03,48862.548
2023-12-04,88937.229
2023-12-05,72674.14
2023-12-06,79532.327
2023-12-07,67563.517
2023-12-08,72957.902
2023-12-09,54254.156
2023-12-10,38424.196
2023-12-11,80540.363
2023-12-12,83103.113
2023-12-13,64674.617
2023-12-14,55850.534
2023-12-15,63267.468
2023-12-16,38688.159
2023-12-17,39873.943
2023-12-18,63544.545
2023-12-19,59252.256
2023-12-20,82912.884
2023-12-21,53919.325
2023-12-22,74027.805
2023-12-23,43255.938
2023-12-24,37805.184
2023-12-25,53711.655
2023-12-26,61922.758
2023-12-27,75245.609
2023-12-28,63484.136
2023-12-29,58026.794
2023-12-30,60891.031
2023-12-31,62205.246
2024-01-01,42431.971
2024-01-02,93237.074
2024-01-03,83577.308
2024-01-04,80777.57
2024-01-05,84352.25
2024-01-06,82415.992
2024-01-07,67753.543
2024-01-08,73827.468
2024-01-09,89525.375
2024-01-10,113995.184
2024-01-11,130149.617
2024-01-12,170276.777
2024-01-13,58242.353
2024-01-14,44616.056
2024-01-15,60367.976
2024-01-16,116052.271
2024-01-17,123561.946
2024-01-18,124842.024
2024-01-19,115401.66
2024-01-20,54843.185
2024-01-21,44697.85
2024-01-22,123452.715
2024-01-23,130434.26
2024-01-24,144195.963
2024-01-25,138282.139
2024-01-26,144101.226
2024-01-27,53988.009
2024-01-28,44069.841
2024-01-29,123034.401
2024-01-30,124650.08
2024-01-31,109477.166
2024-02-01,118532.824
2024-02-02,91997.233
2024-02-03,46760.05
2024-02-04,45413.171
2024-02-05,90001.853
2024-02-06,88543.623
2024-02-07,94305.885
2024-02-08,116536.261
2024-02-09,115512.194
2024-02-10,62736.328
2024-02-11,60761.111
2024-02-12,126706.607
2024-02-13,114608.289
2024-02-14,133011.395
2024-02-15,114014.771
2024-02-16,109071.934
2024-02-17,57872.797
2024-02-18,46092.985
2024-02-19,56273.351
2024-02-20,99040.96
2024-02-21,85688.817
2024-02-22,87964.017
2024-02-23,95066.335
2024-02-24,56959.457
2024-02-25,54796.184
2024-02-26,94470.22
2024-02-27,145529.151
2024-02-28,146036.239
2024-02-29,153183.611
2024-03-01,161762.737
2024-03-02,61678.418
2024-03-03,58296.988
2024-03-04,127192.352
2024-03-05,173537.608
2024-03-06,162857.696
2024-03-07,126342.613
2024-03-08,138929.279
2024-03-09,68293.575
2024-03-10,65052.223
2024-03-11,140394.228
2024-03-12,129213.481
2024-03-13,130527.263
2024-03-14,132057.816
2024-03-15,107077.985
2024-03-16,56550.832
2024-03-17,72733.274
2024-03-18,82412.996
2024-03-19,131476.366
2024-03-20,102563.039
2024-03-21,95564.952
2024-03-22,103584.601
2024-03-23,54121.39
2024-03-24,45980.219
2024-03-25,93746.964
2024-03-26,116326.819
2024-03-27,106142.11
2024-03-28,98286.379
2024-03-29,72872.163
2024-03-30,40729.927
2024-03-31,38541.19
2024-04-01,97327.268
2024-04-02,95192.736
2024-04-03,78844.764
2024-04-04,90671.403
2024-04-05,84900.446
2024-04-06,50432.157
2024-04-07,48510.459
2024-04-08,81025.259
2024-04-09,75208.651
2024-04-10,83295.296
2024-04-11,59832.154
2024-04-12,73106.463
2024-04-13,50230.944
2024-04-14,48206.891
2024-04-15,69688.535
2024-04-16,95305.036
2024-04-17,66116.115
2024-04-18,92502.5
2024-04-19,69163.483
2024-04-20,16894.158
2024-04-21,24755.662
2024-04-22,47442.2
2024-04-23,40083.97
2024-04-24,58751.012
2024-04-25,41282.382
2024-04-26,43549.622
2024-04-27,35537.724
2024-04-28,38629.155
2024-04-29,45973.366
2024-04-30,69172.698
2024-05-01,66525.371
2024-05-02,63193.023
2024-05-03,36016.374
2024-05-04,31493.707
2024-05-05,18105.858
2024-05-06,42347.129
2024-05-07,34083.783
2024-05-08,27744.886
2024-05-09,39589.254
2024-05-10,37634.708
2024-05-11,19907.072
2024-05-12,22854.389
2024-05-13,48763.094
2024-05-14,33201.567
2024-05-15,59615.519
2024-05-16,57026.795
2024-05-17,53723.327
2024-05-18,22728.798
2024-05-19,19431.293
2024-05-20,47024.652
2024-05-21,71942.425
2024-05-22,54289.865
2024-05-23,49849.123
2024-05-24,55223.94
2024-05-25,16812.778
2024-05-26,17349.165
2024-05-27,22173.245
2024-05-28,34288.485
2024-05-29,38958.559
2024-05-30,73260.167
2024-05-31,68985.354
2024-06-01,19479.041
2024-06-02,14880.258
2024-06-03,62781.891
2024-06-04,48395.848
2024-06-05,49865.783
2024-06-06,50258.84
2024-06-07,41782.516
2024-06-08,27473.255
2024-06-09,14358.769
2024-06-10,32544.216
2024-06-11,56929.893
2024-06-12,54111.707
2024-06-13,39259.817
2024-06-14,41261.223
2024-06-15,19241.618
2024-06-16,17731.247
2024-06-17,43581.745
2024-06-18,45200.582
2024-06-19,31777.959
2024-06-20,34440.08
2024-06-21,35491.27
2024-06-22,16228.499
2024-06-23,12187.518
2024-06-24,52059.959
2024-06-25,46741.373
2024-06-26,47639.616
2024-06-27,50350.234
2024-06-28,49000.537
2024-06-29,16322.565
2024-06-30,16231.877
2024-07-01,46386.684
2024-07-02,29041.999
2024-07-03,33400.385
2024-07-04,42142.679
2024-07-05,60380.571
2024-07-06,23885.76
2024-07-07,20621.837
2024-07-08,52322.042
2024-07-09,40941.017
2024-07-10,51000.658
2024-07-11,42432.516
2024-07-12,36910.108
2024-07-13,17672.543
2024-07-14,17252.239
2024-07-15,65511.278
2024-07-16,49809.547
2024-07-17,47894.31
2024-07-18,45063.336
2024-07-19,52161.843
2024-07-20,20435.715
2024-07-21,14060.513
2024-07-22,56590.997
2024-07-23,63919.28
2024-07-24,37498.82
2024-07-25,52650.543
2024-07-26,45907.533
2024-07-27,27724.711
2024-07-28,15641.495
2024-07-29,53144.256
2024-07-30,41505.354
2024-07-31,60812.622
2024-08-01,44787.701
2024-08-02,66324.899
2024-08-03,23241.846
2024-08-04,26589.781
2024-08-05,109152.389
2024-08-06,55314.239
2024-08-07,55410.119
2024-08-08,55771.742
2024-08-09,45292.764
2024-08-10,18503.564
2024-08-11,22831.065
2024-08-12,48499.675
2024-08-13,32649.143
2024-08-14,46037.986
2024-08-15,43858.67
2024-08-16,39267.417
2024-08-17,14611.212
2024-08-18,14133.364
2024-08-19,51534.939
2024-08-20,36355.54
2024-08-21,39214.441
2024-08-22,44888.058
2024-08-23,68106.454
2024-08-24,23225.419
2024-08-25,15946.576
2024-08-26,46209.393
2024-08-27,45453.892
2024-08-28,47009.199
2024-08-29,41854.408
2024-08-30,43107.818
2024-08-31,19224.165
2024-09-01,18238.992
2024-09-02,509.373
2024-09-03,741.771
2024-09-04,242.76
2024-09-05,33298.164
2024-09-06,50538.969
2024-09-07,20149.674
2024-09-08,39284.161
2024-09-09,2203.589
2024-09-10,1722.082
2024-09-11,86860.832
2024-09-12,71937.954
2024-09-13,71619.212
2024-09-14,595.345
2024-09-15,1694.01
2024-09-16,3641.779
2024-09-17,25305.017
2024-09-18,653.551
2024-09-19,1333.937
2024-09-20,1748.994
2024-09-21,33022.546
2024-09-22,1366.351
2024-09-23,1313.804
2024-09-24,1824.727
2024-09-25,66151.046
2024-09-26,92455.627
2024-09-27,87603.431
2024-09-28,295.427
2024-09-29,234.383
2024-09-30,5289.511
2024-10-01,84886.505
2024-10-02,75026.309
2024-10-03,64823.182
2024-10-04,59023.086
2024-10-05,72.105
2024-10-06,397.992
2024-10-07,656.263
2024-10-08,148277.641
2024-10-09,58178.263
2024-10-10,61361.704
2024-10-11,91947.977
2024-10-12,859.258
2024-10-13,502.152
2024-10-14,2113.461
2024-10-15,124092.149
2024-10-16,114116.121
2024-10-17,90183.957
2024-10-18,106317.192
2024-10-19,1211.115
2024-10-20,1231.063
2024-10-21,5399.586
2024-10-22,368.325
2024-10-23,96761.49
2024-10-24,90147.847
2024-10-25,91568.832
2024-10-26,1139.263
2024-10-27,1539.045
2024-10-28,1227.803
2024-10-29,156571.922
2024-10-30,128543.455
2024-10-31,137305.633
2024-11-01,113902.202
2024-11-02,2049.482
2024-11-03,814.141
2024-11-04,2778.262
2024-11-05,114034.081
2024-11-06,229766.882
2024-11-07,156559.512
2024-11-08,178964.029
2024-11-09,2244.724
2024-11-10,5082.742
2024-11-11,8947.828
2024-11-12,179.856
2024-11-13,202039.483
2024-11-14,183612.262
2024-11-15,162069.83
2024-11-16,2898.724
2024-11-17,1931.388
2024-11-18,1855.02
2024-11-19,581.64
2024-11-20,109761.475
2024-11-21,119476.657
2024-11-22,124584.554
2024-11-23,1139.013
2024-11-24,696.966
2024-11-25,4506.059
2024-11-26,127813.72
2024-11-27,80024.196
2024-11-28,46454.599
2024-11-29,70866.068
2024-11-30,645.218
2024-12-01,1937.799
2024-12-02,2058.087
2024-12-03,2319.289
2024-12-04,84001.868
2024-12-05,111537.745
2024-12-06,122538.69
2024-12-07,761.697
2024-12-08,1039.247
2024-12-09,1883.642
2024-12-10,74493.849
2024-12-11,109610.801
2024-12-12,75688.474
2024-12-13,85714.635
2024-12-14,937.676
2024-12-15,1265.319
2024-12-16,5370.354
2024-12-17,66659.273
2024-12-18,67708.157
2024-12-19,75341.421
2024-12-20,88553.087
2024-12-21,222.326
2024-12-22,852.116
2024-12-23,2342.892
2024-12-24,181.828
2024-12-25,34117.14
2024-12-26,51016.938
2024-12-27,49292.883
2024-12-28,907.317
2024-12-29,644.493
2024-12-30,1127.179
2024-12-31,52630.36
2025-01-01,36569.821
2025-01-02,42803.349
2025-01-03,48628.027
2025-01-04,518.913
2025-01-05,634.807
2025-01-06,2316.664
2025-01-07,69976.397
2025-01-08,63783.879
2025-01-09,47273.884
2025-01-10,43941.587
2025-01-11,1506.95
2025-01-12,621.284
2025-01-13,1180.02
2025-01-14,51132.109
2025-01-15,56827.954
2025-01-16,68220.45
2025-01-17,73940.966
2025-01-18,1727.987
2025-01-19,3133.233
2025-01-20,548.837
2025-01-21,75623.444
2025-01-22,60531.787
2025-01-23,60072.118
2025-01-24,55458.387
2025-01-25,943.754
2025-01-26,452.137
2025-01-27,2579.186
2025-01-28,52926.285
2025-01-29,34196.901
2025-01-30,43661.586
2025-01-31,58926.578
2025-02-01,1355.849
2025-02-02,5260.611
2025-02-03,2738.745
2025-02-04,46758.216
2025-02-05,99585.852
2025-02-06,51573.966
2025-02-07,51480.223
2025-02-08,688.045
2025-02-09,832.162
2025-02-10,1847.533
2025-02-11,55391.592
2025-02-12,41844.26
