d,unixTs,sopr
2021-08-21,1629504000,1.0042079793725232
2021-08-22,1629590400,1.0041297225887529
2021-08-23,1629676800,1.0052274336518237
2021-08-24,1629763200,1.0007082388802115
2021-08-25,1629849600,1.0085695661546905
2021-08-26,1629936000,1.002346239138948
2021-08-27,1630022400,1.0017895859742576
2021-08-28,1630108800,1.0018531489985292
2021-08-29,1630195200,1.000765914524767
2021-08-30,1630281600,1.00185115266005
2021-08-31,1630368000,1.0022135379308243
2021-09-01,1630454400,1.0030064400290635
2021-09-02,1630540800,1.0033851836510843
2021-09-03,1630627200,1.00396966445413
2021-09-04,1630713600,1.002841927405279
2021-09-05,1630800000,1.002595829716783
2021-09-06,1630886400,1.0030946324880647
2021-09-07,1630972800,0.9983624989237276
2021-09-08,1631059200,0.9996282586029128
2021-09-09,1631145600,1.0042332508475236
2021-09-10,1631232000,0.999997989090758
2021-09-11,1631318400,1.000199520819808
2021-09-12,1631404800,1.000820415066105
2021-09-13,1631491200,0.9996763499271046
2021-09-14,1631577600,1.0010063239176565
2021-09-15,1631664000,1.0045635642669928
2021-09-16,1631750400,1.001686650235726
2021-09-17,1631836800,1.0016730848704487
2021-09-18,1631923200,1.0016537524753064
2021-09-19,1632009600,1.0010290159506716
2021-09-20,1632096000,0.9970351630162725
2021-09-21,1632182400,0.9989823628921047
2021-09-22,1632268800,1.001294440109641
2021-09-23,1632355200,1.0011585631526019
2021-09-24,1632441600,0.9977053264163791
2021-09-25,1632528000,0.9999761131284319
2021-09-26,1632614400,1.02114741326341
2021-09-27,1632700800,1.0004271779486367
2021-09-28,1632787200,0.9982124186793236
2021-09-29,1632873600,1.0001013387852813
2021-09-30,1632960000,1.0024289674991587
2021-10-01,1633046400,1.0052420777662308
2021-10-02,1633132800,1.0037801560915365
2021-10-03,1633219200,1.001831250902325
2021-10-04,1633305600,1.0031178718703453
2021-10-05,1633392000,1.0042566630231802
2021-10-06,1633478400,1.0107666772560826
2021-10-07,1633564800,1.0069413931203477
2021-10-08,1633651200,1.003488302305911
2021-10-09,1633737600,1.002857512087721
2021-10-10,1633824000,1.0042613804731937
2021-10-11,1633910400,1.00432625288898
2021-10-12,1633996800,1.0056959057121324
2021-10-13,1634083200,1.005083199508379
2021-10-14,1634169600,1.0083615190576982
2021-10-15,1634256000,1.00901257030206
2021-10-16,1634342400,1.005005545961461
2021-10-17,1634428800,1.002405114018754
2021-10-18,1634515200,1.0091914562766058
2021-10-19,1634601600,1.002865258499911
2021-10-20,1634688000,1.0087854766950959
2021-10-21,1634774400,1.0062195376942038
2021-10-22,1634860800,1.0014540648158496
2021-10-23,1634947200,1.001960248622364
2021-10-24,1635033600,1.0054532865640076
2021-10-25,1635120000,1.0086199737897656
2021-10-26,1635206400,1.0041486819415744
2021-10-27,1635292800,0.9985164639782008
2021-10-28,1635379200,1.005823953700601
2021-10-29,1635465600,1.0050880501563682
2021-10-30,1635552000,1.001996301368987
2021-10-31,1635638400,1.0110546819597037
2021-11-01,1635724800,1.004956625159683
2021-11-02,1635811200,1.0126780831282427
2021-11-03,1635897600,1.0072531496434693
2021-11-04,1635984000,1.000752690507836
2021-11-05,1636070400,1.004251012299892
2021-11-06,1636156800,1.0018454303497986
2021-11-07,1636243200,1.001985836485633
2021-11-08,1636329600,1.006304122921434
2021-11-09,1636416000,1.0054979700249547
2021-11-10,1636502400,1.0044266802331312
2021-11-11,1636588800,1.0034402579009192
2021-11-12,1636675200,1.0227119779981195
2021-11-13,1636761600,1.0018741018318467
2021-11-14,1636848000,1.0017061302447436
2021-11-15,1636934400,1.003593198621892
2021-11-16,1637020800,1.0008041423594034
2021-11-17,1637107200,1.0017292873781642
2021-11-18,1637193600,0.9981806607717603
2021-11-19,1637280000,1.0001411687820958
2021-11-20,1637366400,1.0012787525618736
2021-11-21,1637452800,1.0005580394908093
2021-11-22,1637539200,0.9987710073257677
2021-11-23,1637625600,1.0003681676572622
2021-11-24,1637712000,1.0008405592566423
2021-11-25,1637798400,1.011091679638132
2021-11-26,1637884800,0.9969094873135671
2021-11-27,1637971200,0.9992729724798826
2021-11-28,1638057600,1.0014714654918446
2021-11-29,1638144000,1.0037145177885247
2021-11-30,1638230400,1.0015572056673026
2021-12-01,1638316800,1.003528364096061
2021-12-02,1638403200,0.9998502247236727
2021-12-03,1638489600,0.997832128191653
2021-12-04,1638576000,0.9901146978916135
2021-12-05,1638662400,0.9981518586898961
2021-12-06,1638748800,0.9983847062361302
2021-12-07,1638835200,1.0046851945001212
2021-12-08,1638921600,0.9992119859359929
2021-12-09,1639008000,0.9959689620241907
2021-12-10,1639094400,0.9984808473497977
2021-12-11,1639180800,1.0011992069205553
2021-12-12,1639267200,1.0004924046073471
2021-12-13,1639353600,0.998200756402229
2021-12-14,1639440000,1.0002564889661787
2021-12-15,1639526400,1.0003211574936266
2021-12-16,1639612800,1.0006539694696845
2021-12-17,1639699200,0.9964271819362273
2021-12-18,1639785600,0.9998788347669435
2021-12-19,1639872000,1.000089688862405
2021-12-20,1639958400,0.9972871139839675
2021-12-21,1640044800,1.0030167013085445
2021-12-22,1640131200,1.0010998175944477
2021-12-23,1640217600,1.002548321910168
2021-12-24,1640304000,1.0031199802724737
2021-12-25,1640390400,0.9993682516562679
2021-12-26,1640476800,1.0006753151141765
2021-12-27,1640563200,1.0021845183681892
2021-12-28,1640649600,0.9969360681682969
2021-12-29,1640736000,0.9982033271098727
2021-12-30,1640822400,1.0002579408512082
2021-12-31,1640908800,1.0003523029796426
2022-01-01,1640995200,1.0006874996932191
2022-01-02,1641081600,0.9995710179951712
2022-01-03,1641168000,0.9986012113927116
2022-01-04,1641254400,0.9982924475946734
2022-01-05,1641340800,0.9974620545919233
2022-01-06,1641427200,0.9962476338716313
2022-01-07,1641513600,0.9943339448134942
2022-01-08,1641600000,0.9978505237341596
2022-01-09,1641686400,0.9992546554511459
2022-01-10,1641772800,0.9976664355172238
2022-01-11,1641859200,0.9996035977544359
2022-01-12,1641945600,1.0014394358402179
2022-01-13,1642032000,0.9986928266268233
2022-01-14,1642118400,0.9995609697376646
2022-01-15,1642204800,1.000188613587682
2022-01-16,1642291200,1.0001014977621403
2022-01-17,1642377600,0.9971898690566656
2022-01-18,1642464000,0.9985984775807206
2022-01-19,1642550400,0.9961739237450089
2022-01-20,1642636800,0.9985128364761164
2022-01-21,1642723200,0.9877329488223343
2022-01-22,1642809600,0.9963531242132143
2022-01-23,1642896000,0.998745243984652
2022-01-24,1642982400,0.9960444989845575
2022-01-25,1643068800,0.9996201407902264
2022-01-26,1643155200,0.9994585080973711
2022-01-27,1643241600,0.9963565867806491
2022-01-28,1643328000,0.9963670560320916
2022-01-29,1643414400,0.9947707244018312
2022-01-30,1643500800,0.997175160690064
2022-01-31,1643587200,0.9988272573667009
2022-02-01,1643673600,1.016177609191583
2022-02-02,1643760000,0.9977064532110788
2022-02-03,1643846400,0.9971461002588828
2022-02-04,1643932800,1.0034743059082567
2022-02-05,1644019200,1.002125916927026
2022-02-06,1644105600,1.000543682160033
2022-02-07,1644192000,1.0039530045763516
2022-02-08,1644278400,1.0006430648437588
2022-02-09,1644364800,1.0012701476545345
2022-02-10,1644451200,1.0019349929888364
2022-02-11,1644537600,1.000576172303593
2022-02-12,1644624000,1.001065191740628
2022-02-13,1644710400,1.0001239058141014
2022-02-14,1644796800,0.9994985307538654
2022-02-15,1644883200,1.003831270478557
2022-02-16,1644969600,1.0007159238543752
2022-02-17,1645056000,0.99781332486498
2022-02-18,1645142400,0.9973786525198832
2022-02-19,1645228800,0.9996764615085092
2022-02-20,1645315200,0.9975442609204066
2022-02-21,1645401600,0.9979287206698698
2022-02-22,1645488000,0.9987784575821959
2022-02-23,1645574400,1.0013664029210407
2022-02-24,1645660800,0.9950810334230727
2022-02-25,1645747200,0.9996992988042545
2022-02-26,1645833600,0.999214534307252
2022-02-27,1645920000,0.9997725343944561
2022-02-28,1646006400,1.0054217663657392
2022-03-01,1646092800,1.0035378941276463
2022-03-02,1646179200,1.001686697145996
2022-03-03,1646265600,1.0021838071383613
2022-03-04,1646352000,0.996615475635502
2022-03-05,1646438400,0.9987018015609221
2022-03-06,1646524800,0.9992925135028999
2022-03-07,1646611200,0.9984214561749692
2022-03-08,1646697600,0.9990068210237574
2022-03-09,1646784000,1.0024230723387377
2022-03-10,1646870400,1.0014985388927236
2022-03-11,1646956800,0.9970166388938662
2022-03-12,1647043200,1.000131337150732
2022-03-13,1647129600,0.999572771244758
2022-03-14,1647216000,1.0000042902507307
2022-03-15,1647302400,0.9987043898137874
2022-03-16,1647388800,1.0027735150001293
2022-03-17,1647475200,0.9988309436418464
2022-03-18,1647561600,1.0015242901224723
2022-03-19,1647648000,1.0009447163482939
2022-03-20,1647734400,1.0000301379774654
2022-03-21,1647820800,1.0001001105500837
2022-03-22,1647907200,1.003223861206927
2022-03-23,1647993600,1.0009785729930551
2022-03-24,1648080000,1.0032040837542033
2022-03-25,1648166400,1.0131069685520604
2022-03-26,1648252800,1.0006106086069455
2022-03-27,1648339200,1.0025532818152907
2022-03-28,1648425600,1.0072062742985814
2022-03-29,1648512000,1.0042710886042243
2022-03-30,1648598400,1.0023414971636229
2022-03-31,1648684800,0.9994338338921309
2022-04-01,1648771200,1.0018308483978269
2022-04-02,1648857600,1.000333719572162
2022-04-03,1648944000,1.001220411696692
2022-04-04,1649030400,1.0011120904485333
2022-04-05,1649116800,1.0003653618209314
2022-04-06,1649203200,0.9981983056280316
2022-04-07,1649289600,0.9989068802297705
2022-04-08,1649376000,0.9991899789808144
2022-04-09,1649462400,0.9997278960191934
2022-04-10,1649548800,0.9998102680471187
2022-04-11,1649635200,0.9967716708943848
2022-04-12,1649721600,1.002235979590386
2022-04-13,1649808000,1.0002987065660487
2022-04-14,1649894400,1.0019137824054722
2022-04-15,1649980800,1.0000043589186347
2022-04-16,1650067200,0.9996002889953868
2022-04-17,1650153600,0.9996492979703924
2022-04-18,1650240000,0.9994820763876064
2022-04-19,1650326400,1.0008024057064222
2022-04-20,1650412800,1.0007665207233352
2022-04-21,1650499200,1.0042003154663597
2022-04-22,1650585600,0.9979668294281829
2022-04-23,1650672000,0.9995597331594506
2022-04-24,1650758400,0.9996280250439544
2022-04-25,1650844800,0.9992015276869628
2022-04-26,1650931200,0.9981248586756379
2022-04-27,1651017600,0.9998238891514296
2022-04-28,1651104000,0.9999925651400637
2022-04-29,1651190400,0.9981366970638628
2022-04-30,1651276800,0.9978634816101445
2022-05-01,1651363200,0.9994007842501706
2022-05-02,1651449600,0.9973410733989793
2022-05-03,1651536000,0.998243831075087
2022-05-04,1651622400,1.0013019604056315
2022-05-05,1651708800,0.998252431801138
2022-05-06,1651795200,0.9982856974642291
2022-05-07,1651881600,0.9982023155386238
2022-05-08,1651968000,0.997523428105113
2022-05-09,1652054400,0.9901586452151624
2022-05-10,1652140800,0.9961225471607771
2022-05-11,1652227200,0.9886747779912977
2022-05-12,1652313600,0.9949711920506954
2022-05-13,1652400000,0.9966874186403843
2022-05-14,1652486400,1.004421630520803
2022-05-15,1652572800,0.9993544529785833
2022-05-16,1652659200,0.9968369854364341
2022-05-17,1652745600,0.9970950370304762
2022-05-18,1652832000,0.9928243575339255
2022-05-19,1652918400,0.9932496862231165
2022-05-20,1653004800,0.9919484451252596
2022-05-21,1653091200,0.9969193588854446
2022-05-22,1653177600,1.0008461945021008
2022-05-23,1653264000,0.9918125703350762
2022-05-24,1653350400,0.9974574445038611
2022-05-25,1653436800,0.9975308213347109
2022-05-26,1653523200,0.9934960241999323
2022-05-27,1653609600,0.9897681108510408
2022-05-28,1653696000,0.9991855106167492
2022-05-29,1653782400,0.9997638003660637
2022-05-30,1653868800,1.0020574727598253
2022-05-31,1653955200,1.0025853886164842
2022-06-01,1654041600,0.9934905959437449
2022-06-02,1654128000,0.9842839453057097
2022-06-03,1654214400,0.9930994680993116
2022-06-04,1654300800,0.9898503191952198
2022-06-05,1654387200,0.9970134617952385
2022-06-06,1654473600,0.9977356109975135
2022-06-07,1654560000,0.9904909958560789
2022-06-08,1654646400,0.9954927223824445
2022-06-09,1654732800,0.9886933264059588
2022-06-10,1654819200,0.9949704799733841
2022-06-11,1654905600,0.9918268713044557
2022-06-12,1654992000,0.9934520064142393
2022-06-13,1655078400,0.9797408500334983
2022-06-14,1655164800,0.9888953793786359
2022-06-15,1655251200,0.9932955717551477
2022-06-16,1655337600,0.9945906879412442
2022-06-17,1655424000,0.9924448357601232
2022-06-18,1655510400,0.9912648612246241
2022-06-19,1655596800,0.9983250907624617
2022-06-20,1655683200,0.995517049971616
2022-06-21,1655769600,0.9926570678182857
2022-06-22,1655856000,0.9858245155554961
2022-06-23,1655942400,0.9961248384848161
2022-06-24,1656028800,0.9947175583463013
2022-06-25,1656115200,1.0027467493244748
2022-06-26,1656201600,0.9971342448952508
2022-06-27,1656288000,0.9916004895763254
2022-06-28,1656374400,0.9953558292762174
2022-06-29,1656460800,0.9948174527667478
2022-06-30,1656547200,0.9832784868818586
2022-07-01,1656633600,0.9929769074261021
2022-07-02,1656720000,0.996654801158038
2022-07-03,1656806400,0.9954436424942763
2022-07-04,1656892800,0.9993797827802849
2022-07-05,1656979200,0.9974867725263221
2022-07-06,1657065600,0.9870823413434261
2022-07-07,1657152000,0.9988502453737629
2022-07-08,1657238400,0.9979675200625548
2022-07-09,1657324800,0.988369293653296
2022-07-10,1657411200,0.9970138937854095
2022-07-11,1657497600,0.9863165723073722
2022-07-12,1657584000,0.996412434713397
2022-07-13,1657670400,0.9986193673413695
2022-07-14,1657756800,0.9937400672601803
2022-07-15,1657843200,0.9801252922534004
2022-07-16,1657929600,1.0000522931190161
2022-07-17,1658016000,0.9980999196416717
2022-07-18,1658102400,1.0005988197154128
2022-07-19,1658188800,0.9922623843741042
2022-07-20,1658275200,1.004063713856734
2022-07-21,1658361600,0.9909015821126352
2022-07-22,1658448000,0.9916630705093443
2022-07-23,1658534400,0.994669030186598
2022-07-24,1658620800,0.9978530537320909
2022-07-25,1658707200,0.9937164676960579
2022-07-26,1658793600,0.9961715221659488
2022-07-27,1658880000,1.0014143955047938
2022-07-28,1658966400,1.0031613840951388
2022-07-29,1659052800,1.0001058839934673
2022-07-30,1659139200,1.001024967910275
2022-07-31,1659225600,0.9967495036007825
2022-08-01,1659312000,1.0000122553668727
2022-08-02,1659398400,0.9977304351738447
2022-08-03,1659484800,0.9994435695940476
2022-08-04,1659571200,0.9958252797876629
2022-08-05,1659657600,1.0000429583718975
2022-08-06,1659744000,0.999785934840327
2022-08-07,1659830400,0.9998419450907062
2022-08-08,1659916800,1.0006122792390009
2022-08-09,1660003200,0.9939626375722882
2022-08-10,1660089600,1.0021754589410343
2022-08-11,1660176000,0.9998884263960509
2022-08-12,1660262400,1.0007400476957342
2022-08-13,1660348800,1.000441759574984
2022-08-14,1660435200,0.998649152427467
2022-08-15,1660521600,0.9984058628906618
2022-08-16,1660608000,0.9996198072054147
2022-08-17,1660694400,0.9974413108367335
2022-08-18,1660780800,0.9985968487052534
2022-08-19,1660867200,0.9923596009384927
2022-08-20,1660953600,0.998641075484976
2022-08-21,1661040000,0.999176351525891
2022-08-22,1661126400,0.9975088883681698
2022-08-23,1661212800,0.9987101514228959
2022-08-24,1661299200,0.9980566678930267
2022-08-25,1661385600,0.9974626410808837
2022-08-26,1661472000,0.9955053544786532
2022-08-27,1661558400,0.9951040411366338
2022-08-28,1661644800,0.999131502313539
2022-08-29,1661731200,0.9995150140656196
2022-08-30,1661817600,0.9925833539609913
2022-08-31,1661904000,0.9979008221661398
2022-09-01,1661990400,0.9965422611395933
2022-09-02,1662076800,0.9962272770738718
2022-09-03,1662163200,0.9980494379858177
2022-09-04,1662249600,1.0008020130891218
2022-09-05,1662336000,0.9985252445295169
2022-09-06,1662422400,0.996009008874872
2022-09-07,1662508800,0.9975778257567329
2022-09-08,1662595200,0.99771419935961
2022-09-09,1662681600,1.0025089435363488
2022-09-10,1662768000,1.0005292285792693
2022-09-11,1662854400,0.9981079142295642
2022-09-12,1662940800,1.0009534282225834
2022-09-13,1663027200,0.9833049190454095
2022-09-14,1663113600,0.9948167023997327
2022-09-15,1663200000,0.993697600413208
2022-09-16,1663286400,0.9972702451318703
2022-09-17,1663372800,0.9980518593455028
2022-09-18,1663459200,0.9969257324298585
2022-09-19,1663545600,0.9957121254627349
2022-09-20,1663632000,0.9962868677402041
2022-09-21,1663718400,0.9967713401949987
2022-09-22,1663804800,0.9985502157502667
2022-09-23,1663891200,0.9972627889581979
2022-09-24,1663977600,0.9981484290882489
2022-09-25,1664064000,0.9971368598100571
2022-09-26,1664150400,0.9986646467499781
2022-09-27,1664236800,0.9965754163945125
2022-09-28,1664323200,0.9944440133403945
2022-09-29,1664409600,0.9968059891454012
2022-09-30,1664496000,0.994885699161368
2022-10-01,1664582400,0.9975488941364664
2022-10-02,1664668800,0.9965940554548525
2022-10-03,1664755200,0.9981163044333816
2022-10-04,1664841600,0.9989521502752282
2022-10-05,1664928000,0.9973894321217015
2022-10-06,1665014400,0.9970992572963101
2022-10-07,1665100800,0.9950903602248464
2022-10-08,1665187200,0.9936815506255151
2022-10-09,1665273600,0.9986956069665663
2022-10-10,1665360000,0.9959205120356439
2022-10-11,1665446400,0.9968127706939036
2022-10-12,1665532800,0.990238414144864
2022-10-13,1665619200,0.9972978439558313
2022-10-14,1665705600,0.9977127209669299
2022-10-15,1665792000,0.9966703988287391
2022-10-16,1665878400,0.9960601248021839
2022-10-17,1665964800,0.9875528083057268
2022-10-18,1666051200,1.005618564702475
2022-10-19,1666137600,0.9949528540933743
2022-10-20,1666224000,0.9962303037325345
2022-10-21,1666310400,0.9969060828563256
2022-10-22,1666396800,0.9885433136855951
2022-10-23,1666483200,0.9994121588465963
2022-10-24,1666569600,0.9988281900524545
2022-10-25,1666656000,1.001994204643677
2022-10-26,1666742400,1.003182169294626
2022-10-27,1666828800,1.0004781235391877
2022-10-28,1666915200,0.9983828800728564
2022-10-29,1667001600,1.0001517993372873
2022-10-30,1667088000,0.9962699143744258
2022-10-31,1667174400,0.9977186247623988
2022-11-01,1667260800,0.9973024627661105
2022-11-02,1667347200,0.9980719499775685
2022-11-03,1667433600,0.9991423285323939
2022-11-04,1667520000,1.0062319018896138
2022-11-05,1667606400,0.9984492925474445
2022-11-06,1667692800,0.9991294302947575
2022-11-07,1667779200,0.9871408552464054
2022-11-08,1667865600,0.9839289108172646
2022-11-09,1667952000,0.9698108355742605
2022-11-10,1668038400,0.9899304889033805
2022-11-11,1668124800,0.9907758174238884
2022-11-12,1668211200,0.9767463515690736
2022-11-13,1668297600,0.9954089461391148
2022-11-14,1668384000,0.9865152814846678
2022-11-15,1668470400,0.9851020227065209
2022-11-16,1668556800,0.9746170954634529
2022-11-17,1668643200,0.9437994179253479
2022-11-18,1668729600,0.8710249581765727
2022-11-19,1668816000,0.989491112283074
2022-11-20,1668902400,0.9902245130038039
2022-11-21,1668988800,0.9746056549783316
2022-11-22,1669075200,0.9786084475056597
2022-11-23,1669161600,1.007922676194228
2022-11-24,1669248000,0.9864358670180404
2022-11-25,1669334400,0.9876255039570399
2022-11-26,1669420800,0.987161015056811
2022-11-27,1669507200,0.9920495662535815
2022-11-28,1669593600,0.967467240106873
2022-11-29,1669680000,0.9875341498023971
2022-11-30,1669766400,0.9877490674098884
2022-12-01,1669852800,0.9898974128489711
2022-12-02,1669939200,0.9816889579839477
2022-12-03,1670025600,0.9916659937716653
2022-12-04,1670112000,0.9781656863348249
2022-12-05,1670198400,0.9280369257612826
2022-12-06,1670284800,0.9899702957306711
2022-12-07,1670371200,0.9943961361183126
2022-12-08,1670457600,0.9885435188429978
2022-12-09,1670544000,0.9794422632042035
2022-12-10,1670630400,0.9993164769861856
2022-12-11,1670716800,0.9886731687936264
2022-12-12,1670803200,0.9898994902803206
2022-12-13,1670889600,0.993037719688841
2022-12-14,1670976000,0.9881294841381544
2022-12-15,1671062400,0.993650321921585
2022-12-16,1671148800,0.9899413922784102
2022-12-17,1671235200,0.988381019439652
2022-12-18,1671321600,0.9941856792352651
2022-12-19,1671408000,0.9711464199054214
2022-12-20,1671494400,0.9937710326031071
2022-12-21,1671580800,0.9815486750253588
2022-12-22,1671667200,0.9897930521041829
2022-12-23,1671753600,0.988572656029223
2022-12-24,1671840000,0.9929878734063644
2022-12-25,1671926400,0.9790825506021096
2022-12-26,1672012800,0.9955179652960352
2022-12-27,1672099200,0.9843727788404403
2022-12-28,1672185600,0.9645841523160535
2022-12-29,1672272000,0.9746502458865554
2022-12-30,1672358400,0.9899026807278672
2022-12-31,1672444800,0.9282705031592869
2023-01-01,1672531200,0.99361734713819
2023-01-02,1672617600,0.9967029247747657
2023-01-03,1672704000,0.9881474779562577
2023-01-04,1672790400,0.9854485438360447
2023-01-05,1672876800,0.990621722804286
2023-01-06,1672963200,0.9325281901
2023-01-07,1673049600,0.9929478439656617
2023-01-08,1673136000,0.9965930837809146
2023-01-09,1673222400,0.9988250344411921
2023-01-10,1673308800,0.9877843026800881
2023-01-11,1673395200,0.9799650212118576
2023-01-12,1673481600,1.0080928071183752
2023-01-13,1673568000,1.0096439199898095
2023-01-14,1673654400,1.0140201932529318
2023-01-15,1673740800,1.003918779580689
2023-01-16,1673827200,1.0102106703164595
2023-01-17,1673913600,1.011717672668141
2023-01-18,1674000000,1.0009028488556526
2023-01-19,1674086400,0.9916821699217649
2023-01-20,1674172800,1.0108117605779965
2023-01-21,1674259200,1.0127130099141552
2023-01-22,1674345600,1.0088349856527357
2023-01-23,1674432000,1.0050920217677262
2023-01-24,1674518400,1.0068745434902948
2023-01-25,1674604800,1.0052961954353246
2023-01-26,1674691200,0.9900026721084224
2023-01-27,1674777600,0.9885061072910813
2023-01-28,1674864000,1.004705179133541
2023-01-29,1674950400,1.0086881065642093
2023-01-30,1675036800,1.0034578850588014
2023-01-31,1675123200,1.0057729608537005
2023-02-01,1675209600,1.0179965549231558
2023-02-02,1675296000,1.0090336128185324
2023-02-03,1675382400,1.0053650615293361
2023-02-04,1675468800,1.0123397951854336
2023-02-05,1675555200,1.0000921850043112
2023-02-06,1675641600,1.002506304419697
2023-02-07,1675728000,1.0023268265035183
2023-02-08,1675814400,1.0043876489076282
2023-02-09,1675900800,0.9987515772721612
2023-02-10,1675987200,0.9948836964923528
2023-02-11,1676073600,0.9990178243881962
2023-02-12,1676160000,0.9981788080792159
2023-02-13,1676246400,0.9961464118728274
2023-02-14,1676332800,0.9992103720041434
2023-02-15,1676419200,1.0101461534114355
2023-02-16,1676505600,1.0138311945607434
2023-02-17,1676592000,1.0044047193714776
2023-02-18,1676678400,1.0039205878779207
2023-02-19,1676764800,1.0049623095714484
2023-02-20,1676851200,1.0060763248825426
2023-02-21,1676937600,1.0035373628187925
2023-02-22,1677024000,0.9948242264325825
2023-02-23,1677110400,1.0042323303550569
2023-02-24,1677196800,0.997717853253871
2023-02-25,1677283200,0.9945820001499471
2023-02-26,1677369600,1.0018379775977844
2023-02-27,1677456000,1.0039410318197224
2023-02-28,1677542400,0.9815209828831921
2023-03-01,1677628800,0.9929464616819702
2023-03-02,1677715200,0.9971069983939455
2023-03-03,1677801600,0.9919261880346562
2023-03-04,1677888000,0.9993108347440479
2023-03-05,1677974400,0.9828065846691482
2023-03-06,1678060800,0.9944873040247187
2023-03-07,1678147200,0.9421567161615905
2023-03-08,1678233600,0.9954852951338482
2023-03-09,1678320000,0.9863391992143186
2023-03-10,1678406400,0.9814932112232869
2023-03-11,1678492800,0.9948931226111102
2023-03-12,1678579200,0.9999309556542081
2023-03-13,1678665600,1.0183920396164143
2023-03-14,1678752000,1.0204477291063079
2023-03-15,1678838400,1.0098817642362732
2023-03-16,1678924800,1.0099357304031387
2023-03-17,1679011200,1.0299927720851025
2023-03-18,1679097600,1.010834012156919
2023-03-19,1679184000,1.0101249500562395
2023-03-20,1679270400,1.0110566840129973
2023-03-21,1679356800,1.0118031699480463
2023-03-22,1679443200,1.008606460918696
2023-03-23,1679529600,1.0186059983610551
2023-03-24,1679616000,1.0059381723166367
2023-03-25,1679702400,1.0016920117287629
2023-03-26,1679788800,1.0077673749962424
2023-03-27,1679875200,1.0167182293014725
2023-03-28,1679961600,1.003571184781689
2023-03-29,1680048000,1.0102310925564546
2023-03-30,1680134400,0.8833090628553376
2023-03-31,1680220800,1.0119032084766642
2023-04-01,1680307200,1.0072799125326817
2023-04-02,1680393600,1.0021437448741557
2023-04-03,1680480000,1.004018173837302
2023-04-04,1680566400,1.004018195491358
2023-04-05,1680652800,1.0073826518247386
2023-04-06,1680739200,1.0042880217745866
2023-04-07,1680825600,0.9958430397077055
2023-04-08,1680912000,1.0024025569119888
2023-04-09,1680998400,1.002408978845276
2023-04-10,1681084800,1.0089628686200833
2023-04-11,1681171200,1.024459407868207
2023-04-12,1681257600,1.003784385642998
2023-04-13,1681344000,1.0140688227946832
2023-04-14,1681430400,1.0129003352947483
2023-04-15,1681516800,1.0026940327614509
2023-04-16,1681603200,1.0041991301067434
2023-04-17,1681689600,1.0001024672436445
2023-04-18,1681776000,1.0131091031197152
2023-04-19,1681862400,1.0094944544284898
2023-04-20,1681948800,0.9991675182235168
2023-04-21,1682035200,1.0018712457117347
2023-04-22,1682121600,0.9997659842125416
2023-04-23,1682208000,1.0047631569271123
2023-04-24,1682294400,0.9978693973674744
2023-04-25,1682380800,0.9998657979443648
2023-04-26,1682467200,1.0114520194701935
2023-04-27,1682553600,1.0054079096075141
2023-04-28,1682640000,1.0109441680671034
2023-04-29,1682726400,1.0029797122000301
2023-04-30,1682812800,1.0018007556879525
2023-05-01,1682899200,0.9966471731521874
2023-05-02,1682985600,1.0045294220056955
2023-05-03,1683072000,1.0223453301881198
2023-05-04,1683158400,1.0023981789643572
2023-05-05,1683244800,1.005705954458039
2023-05-06,1683331200,1.0003365904613724
2023-05-07,1683417600,1.074617096291035
2023-05-08,1683504000,1.0052184884004474
2023-05-09,1683590400,0.9960967467368324
2023-05-10,1683676800,0.9996385511586877
2023-05-11,1683763200,0.9966379367129723
2023-05-12,1683849600,0.9979841775073652
2023-05-13,1683936000,0.9991510589017257
2023-05-14,1684022400,1.0028002386686865
2023-05-15,1684108800,1.0227206642244098
2023-05-16,1684195200,1.0047337061157453
2023-05-17,1684281600,1.0005348022936225
2023-05-18,1684368000,0.998079621674828
2023-05-19,1684454400,0.9964476744025168
2023-05-20,1684540800,1.0018941491491515
2023-05-21,1684627200,1.0003526035637689
2023-05-22,1684713600,1.0237623319682552
2023-05-23,1684800000,1.002968249504986
2023-05-24,1684886400,0.9968892912539227
2023-05-25,1684972800,1.0102873531958454
2023-05-26,1685059200,1.0000718909733652
2023-05-27,1685145600,0.9998452944089103
2023-05-28,1685232000,1.0069046214406492
2023-05-29,1685318400,1.0044966823536052
2023-05-30,1685404800,1.0056342990375555
2023-05-31,1685491200,0.9998673938495063
2023-06-01,1685577600,1.0017954504937199
2023-06-02,1685664000,1.002013106019802
2023-06-03,1685750400,0.9994696082732563
2023-06-04,1685836800,1.0001332552186581
2023-06-05,1685923200,0.9970215257971842
2023-06-06,1686009600,1.0004888741012476
2023-06-07,1686096000,1.0010874151911326
2023-06-08,1686182400,1.0003703966211304
2023-06-09,1686268800,1.0000950586106294
2023-06-10,1686355200,0.9958302459541366
2023-06-11,1686441600,0.9987197509463343
2023-06-12,1686528000,0.9973059488602058
2023-06-13,1686614400,0.9988476245515154
2023-06-14,1686700800,0.9996921942586777
2023-06-15,1686787200,0.9944434637189039
2023-06-16,1686873600,1.0008911676502619
2023-06-17,1686960000,1.000511964922003
2023-06-18,1687046400,1.006442862728427
2023-06-19,1687132800,0.9912335968031883
2023-06-20,1687219200,1.0004228203979393
2023-06-21,1687305600,1.0144128784493995
2023-06-22,1687392000,1.0113469885406388
