d,unixTs,nupl
2022-11-03,1667433600,-0.0449
2022-11-04,1667520000,0.001
2022-11-05,1667606400,0.0071
2022-11-06,1667692800,-0.0087
2022-11-07,1667779200,-0.0245
2022-11-08,1667865600,-0.1354
2022-11-09,1667952000,-0.3263
2022-11-10,1668038400,-0.1906
2022-11-11,1668124800,-0.2325
2022-11-12,1668211200,-0.2401
2022-11-13,1668297600,-0.2734
2022-11-14,1668384000,-0.2479
2022-11-15,1668470400,-0.229
2022-11-16,1668556800,-0.2406
2022-11-17,1668643200,-0.2342
2022-11-18,1668729600,-0.2217
2022-11-19,1668816000,-0.2186
2022-11-20,1668902400,-0.2513
2022-11-21,1668988800,-0.286
2022-11-22,1669075200,-0.2531
2022-11-23,1669161600,-0.2233
2022-11-24,1669248000,-0.2219
2022-11-25,1669334400,-0.2255
2022-11-26,1669420800,-0.2304
2022-11-27,1669507200,-0.23835
2022-11-28,1669593600,-0.2463
2022-11-29,1669680000,-0.2283
2022-11-30,1669766400,-0.1754
2022-12-01,1669852800,-0.1897
2022-12-02,1669939200,-0.1811
2022-12-03,1670025600,-0.193
2022-12-04,1670112000,-0.1769
2022-12-05,1670198400,-0.1839
2022-12-06,1670284800,-0.1759
2022-12-07,1670371200,-0.1912
2022-12-08,1670457600,-0.1642
2022-12-09,1670544000,-0.1696
2022-12-10,1670630400,-0.1704
2022-12-11,1670716800,-0.172
2022-12-12,1670803200,-0.1648
2022-12-13,1670889600,-0.1265
2022-12-14,1670976000,-0.1233
2022-12-15,1671062400,-0.153
2022-12-16,1671148800,-0.2034
2022-12-17,1671235200,-0.191
2022-12-18,1671321600,-0.1907
2022-12-19,1671408000,-0.2143
2022-12-20,1671494400,-0.1798
2022-12-21,1671580800,-0.186
2022-12-22,1671667200,-0.1846
2022-12-23,1671753600,-0.1864
2022-12-24,1671840000,-0.1822
2022-12-25,1671926400,-0.1824
2022-12-26,1672012800,-0.1784
2022-12-27,1672099200,-0.1906
2022-12-28,1672185600,-0.2005
2022-12-29,1672272000,-0.1926
2022-12-30,1672358400,-0.1948
2022-12-31,1672444800,-0.1973
2023-01-01,1672531200,-0.19119999999999998
2023-01-02,1672617600,-0.1851
2023-01-03,1672704000,-0.1859
2023-01-04,1672790400,-0.1728
2023-01-05,1672876800,-0.174
2023-01-06,1672963200,-0.1641
2023-01-07,1673049600,-0.16044999999999998
2023-01-08,1673136000,-0.1568
2023-01-09,1673222400,-0.1484
2023-01-10,1673308800,-0.1313
2023-01-11,1673395200,-0.1051
2023-01-12,1673481600,-0.045
2023-01-13,1673568000,0.0067
2023-01-14,1673654400,0.0601
2023-01-15,1673740800,0.0539
2023-01-16,1673827200,0.0671
2023-01-17,1673913600,0.0665
2023-01-18,1674000000,0.0456
2023-01-19,1674086400,0.0622
2023-01-20,1674172800,0.127
2023-01-21,1674259200,0.12775
2023-01-22,1674345600,0.1285
2023-01-23,1674432000,0.1263
2023-01-24,1674518400,0.1241
2023-01-25,1674604800,0.1425
2023-01-26,1674691200,0.1393
2023-01-27,1674777600,0.1421
2023-01-28,1674864000,0.1397
2023-01-29,1674950400,0.1671
2023-01-30,1675036800,0.1315
2023-01-31,1675123200,0.1435
2023-02-01,1675209600,0.164
2023-02-02,1675296000,0.156
2023-02-03,1675382400,0.1536
2023-02-04,1675468800,0.15
2023-02-05,1675555200,0.1353
2023-02-06,1675641600,0.1272
2023-02-07,1675728000,0.1465
2023-02-08,1675814400,0.1342
2023-02-09,1675900800,0.0901
2023-02-10,1675987200,0.0821
2023-02-11,1676073600,0.0924
2023-02-12,1676160000,0.0886
2023-02-13,1676246400,0.0898
2023-02-14,1676332800,0.1071
2023-02-15,1676419200,0.1828
2023-02-16,1676505600,0.1632
2023-02-17,1676592000,0.1921
2023-02-18,1676678400,0.1929
2023-02-19,1676764800,0.1839
2023-02-20,1676851200,0.1979
2023-02-21,1676937600,0.1847
2023-02-22,1677024000,0.1769
2023-02-23,1677110400,0.168
2023-02-24,1677196800,0.142
2023-02-25,1677283200,0.14865
2023-02-26,1677369600,0.1553
2023-02-27,1677456000,0.1485
2023-02-28,1677542400,0.1417
2023-03-01,1677628800,0.1589
2023-03-02,1677715200,0.1539
2023-03-03,1677801600,0.1119
2023-03-04,1677888000,0.1113
2023-03-05,1677974400,0.1152
2023-03-06,1678060800,0.1152
2023-03-07,1678147200,0.1088
2023-03-08,1678233600,0.0896
2023-03-09,1678320000,0.0302
2023-03-10,1678406400,0.0609625
2023-03-11,1678492800,0.091725
2023-03-12,1678579200,0.1224875
2023-03-13,1678665600,0.15325
2023-03-14,1678752000,0.1840125
2023-03-15,1678838400,0.214775
2023-03-16,1678924800,0.2455375
2023-03-17,1679011200,0.2763
2023-03-18,1679097600,0.2636
2023-03-19,1679184000,0.2944
2023-03-20,1679270400,0.2849
2023-03-21,1679356800,0.2927
2023-03-22,1679443200,0.271
2023-03-23,1679529600,0.2967
2023-03-24,1679616000,0.2728
2023-03-25,1679702400,0.2695666666666667
2023-03-26,1679788800,0.2663333333333333
2023-03-27,1679875200,0.2631
2023-03-28,1679961600,0.2664
2023-03-29,1680048000,0.2943
2023-03-30,1680134400,0.296
2023-03-31,1680220800,0.3074
2023-04-01,1680307200,0.3066
2023-04-02,1680393600,0.2983
2023-04-03,1680480000,0.2903
2023-04-04,1680566400,0.2967
2023-04-05,1680652800,0.29503333333333337
2023-04-06,1680739200,0.29336666666666666
2023-04-07,1680825600,0.2917
2023-04-08,1680912000,0.2923
2023-04-09,1680998400,0.30946666666666667
2023-04-10,1681084800,0.32663333333333333
2023-04-11,1681171200,0.3438
2023-04-12,1681257600,0.34486666666666665
2023-04-13,1681344000,0.3459333333333333
2023-04-14,1681430400,0.347
2023-04-15,1681516800,0.33924
2023-04-16,1681603200,0.33148
2023-04-17,1681689600,0.32371999999999995
2023-04-18,1681776000,0.31595999999999996
2023-04-19,1681862400,0.3082
2023-04-20,1681948800,0.28915
2023-04-21,1682035200,0.2701
2023-04-22,1682121600,0.2841
2023-04-23,1682208000,0.2782
2023-04-24,1682294400,0.28700000000000003
2023-04-25,1682380800,0.2958
2023-04-26,1682467200,0.2975
2023-04-27,1682553600,0.323
2023-04-28,1682640000,0.3198
2023-04-29,1682726400,0.3167
2023-04-30,1682812800,0.3199
2023-05-01,1682899200,0.2899
2023-05-02,1682985600,0.3039
2023-05-03,1683072000,0.3112
2023-05-04,1683158400,0.31694999999999995
2023-05-05,1683244800,0.3227
2023-05-06,1683331200,0.30656666666666665
2023-05-07,1683417600,0.2904333333333333
2023-05-08,1683504000,0.2743
2023-05-09,1683590400,0.2722
2023-05-10,1683676800,0.2724
2023-05-11,1683763200,0.2548
2023-05-12,1683849600,0.2488
2023-05-13,1683936000,0.2508
2023-05-14,1684022400,0.2528
2023-05-15,1684108800,0.2606
2023-05-16,1684195200,0.2547
2023-05-17,1684281600,0.2522
2023-05-18,1684368000,0.2497
2023-05-19,1684454400,0.2511
2023-05-20,1684540800,0.2569
2023-05-21,1684627200,0.2479
2023-05-22,1684713600,0.2491
2023-05-23,1684800000,0.2591
2023-05-24,1684886400,0.2344
2023-05-25,1684972800,0.238
2023-05-26,1685059200,0.2447
2023-05-27,1685145600,0.2484
2023-05-28,1685232000,0.2814
2023-05-29,1685318400,0.2726
2023-05-30,1685404800,0.271
2023-05-31,1685491200,0.2577
2023-06-01,1685577600,0.2467
2023-06-02,1685664000,0.2584
2023-06-03,1685750400,0.2571
2023-06-04,1685836800,0.2558
2023-06-05,1685923200,0.2166
2023-06-06,1686009600,0.2572
2023-06-07,1686096000,0.2327
2023-06-08,1686182400,0.2379
2023-06-09,1686268800,0.2364
2023-06-10,1686355200,0.2187
2023-06-11,1686441600,0.2201
2023-06-12,1686528000,0.2202
2023-06-13,1686614400,0.2195
2023-06-14,1686700800,0.1953
2023-06-15,1686787200,0.21
2023-06-16,1686873600,0.233
2023-06-17,1686960000,0.2383
2023-06-18,1687046400,0.2334
2023-06-19,1687132800,0.2459
2023-06-20,1687219200,0.2863
2023-06-21,1687305600,0.30515000000000003
2023-06-22,1687392000,0.324
2023-06-23,1687478400,0.3384
2023-06-24,1687564800,0.3361
2023-06-25,1687651200,0.3341
2023-06-26,1687737600,0.3291
2023-06-27,1687824000,0.3267
2023-06-28,1687910400,0.3243
2023-06-29,1687996800,0.3322
2023-06-30,1688083200,0.3322
2023-07-01,1688169600,0.3334
2023-07-02,1688256000,0.3335
2023-07-03,1688342400,0.3447
2023-07-04,1688428800,0.3374
2023-07-05,1688515200,0.3307
2023-07-06,1688601600,0.32
2023-07-07,1688688000,0.3276
2023-07-08,1688774400,0.326
2023-07-09,1688860800,0.3237
2023-07-10,1688947200,0.3286
2023-07-11,1689033600,0.3331
2023-07-12,1689120000,0.3278
2023-07-13,1689206400,0.35
2023-07-14,1689292800,0.3259
2023-07-15,1689379200,0.3254
2023-07-16,1689465600,0.3244
2023-07-17,1689552000,0.3222
2023-07-18,1689638400,0.315
2023-07-19,1689724800,0.31445
2023-07-20,1689811200,0.3139
2023-07-21,1689897600,0.3167
2023-07-22,1689984000,0.3141
2023-07-23,1690070400,0.3115
2023-07-24,1690156800,0.3089
2023-07-25,1690243200,0.3063
2023-07-26,1690329600,0.3037
2023-07-27,1690416000,0.3005
2023-07-28,1690502400,0.3056
2023-07-29,1690588800,0.3066
2023-07-30,1690675200,0.305375
2023-07-31,1690761600,0.30415000000000003
2023-08-01,1690848000,0.302925
2023-08-02,1690934400,0.3017
2023-08-03,1691020800,0.3006
2023-08-04,1691107200,0.2995
2023-08-05,1691193600,0.2996
2023-08-06,1691280000,0.2997
2023-08-07,1691366400,0.3025
2023-08-08,1691452800,0.3168
2023-08-09,1691539200,0.3121
2023-08-10,1691625600,0.3085
2023-08-11,1691712000,0.3077
2023-08-12,1691798400,0.3079
2023-08-13,1691884800,0.3048
2023-08-14,1691971200,0.3076
2023-08-15,1692057600,0.3018
2023-08-16,1692144000,0.2918
2023-08-17,1692230400,0.2364
2023-08-18,1692316800,0.2189
2023-08-19,1692403200,0.2207
2023-08-20,1692489600,0.22068333333333334
2023-08-21,1692576000,0.22066666666666668
2023-08-22,1692662400,0.22065
2023-08-23,1692748800,0.22063333333333332
2023-08-24,1692835200,0.22061666666666666
2023-08-25,1692921600,0.2206
2023-08-26,1693008000,0.2196
2023-08-27,1693094400,0.2219
2023-08-28,1693180800,0.2226
2023-08-29,1693267200,0.2671
2023-08-30,1693353600,0.257
2023-08-31,1693440000,0.2186
2023-09-01,1693526400,0.2143
2023-09-02,1693612800,0.2164
2023-09-03,1693699200,0.2193
2023-09-04,1693785600,0.2144
2023-09-05,1693872000,0.2141
2023-09-06,1693958400,0.2134
2023-09-07,1694044800,0.2272
2023-09-08,1694131200,0.2181
2023-09-09,1694217600,0.2179
2023-09-10,1694304000,0.20625
2023-09-11,1694390400,0.1946
2023-09-12,1694476800,0.2172
2023-09-13,1694563200,0.2282
2023-09-14,1694649600,0.2375
2023-09-15,1694736000,0.2408
2023-09-16,1694822400,0.2374
2023-09-17,1694908800,0.2358
2023-09-18,1694995200,0.2343
2023-09-19,1695081600,0.2546
2023-09-20,1695168000,0.2528
2023-09-21,1695254400,0.2371
2023-09-22,1695340800,0.2374
2023-09-23,1695427200,0.2372
2023-09-24,1695513600,0.2288
2023-09-25,1695600000,0.2285
2023-09-26,1695686400,0.2262
2023-09-27,1695772800,0.2304
2023-09-28,1695859200,0.2502
2023-09-29,1695945600,0.2467
2023-09-30,1696032000,0.2484
2023-10-01,1696118400,0.2745
2023-10-02,1696204800,0.2642
2023-10-03,1696291200,0.2607
2023-10-04,1696377600,0.27
2023-10-05,1696464000,0.2602
2023-10-06,1696550400,0.2732
2023-10-07,1696636800,0.2742
2023-10-08,1696723200,0.2732
2023-10-09,1696809600,0.2639
2023-10-10,1696896000,0.2593
2023-10-11,1696982400,0.243
2023-10-12,1697068800,0.2402
2023-10-13,1697155200,0.2431
2023-10-14,1697241600,0.2433
2023-10-15,1697328000,0.2507
2023-10-16,1697414400,0.2865
2023-10-17,1697500800,0.2841
2023-10-18,1697587200,0.2817
2023-10-19,1697673600,0.2909
2023-10-20,1697760000,0.3051
2023-10-21,1697846400,0.3193
2023-10-22,1697932800,0.3206
2023-10-23,1698019200,0.3802
2023-10-24,1698105600,0.3956
2023-10-25,1698192000,0.4053
2023-10-26,1698278400,0.3989
2023-10-27,1698364800,0.3935
2023-10-28,1698451200,0.3966
2023-10-29,1698537600,0.4048
2023-10-30,1698624000,0.4029
2023-10-31,1698710400,0.4048
2023-11-01,1698796800,0.417
2023-11-02,1698883200,0.4074
2023-11-03,1698969600,0.4039
2023-11-04,1699056000,0.4101
2023-11-05,1699142400,0.4092
2023-11-06,1699228800,0.4083
2023-11-07,1699315200,0.4144
2023-11-08,1699401600,0.4201
2023-11-09,1699488000,0.4325
2023-11-10,1699574400,0.4422
2023-11-11,1699660800,0.4362
2023-11-12,1699747200,0.4371
2023-11-13,1699833600,0.429
2023-11-14,1699920000,0.4136
2023-11-15,1700006400,0.4476
2023-11-16,1700092800,0.4217
2023-11-17,1700179200,0.4279
2023-11-18,1700265600,0.4278
2023-11-19,1700352000,0.43455
2023-11-20,1700438400,0.4413
2023-11-21,1700524800,0.4178
2023-11-22,1700611200,0.4273
2023-11-23,1700697600,0.4368
2023-11-24,1700784000,0.4425
2023-11-25,1700870400,0.4435
2023-11-26,1700956800,0.4386
2023-11-27,1701043200,0.4346
2023-11-28,1701129600,0.43865
2023-11-29,1701216000,0.4427
2023-11-30,1701302400,0.4407
2023-12-01,1701388800,0.4541
2023-12-02,1701475200,0.46245
2023-12-03,1701561600,0.4708
2023-12-04,1701648000,0.4935
2023-12-05,1701734400,0.517
2023-12-06,1701820800,0.512
2023-12-07,1701907200,0.506
2023-12-08,1701993600,0.50795
2023-12-09,1702080000,0.5099
2023-12-10,1702166400,0.5096
2023-12-11,1702252800,0.4793
2023-12-12,1702339200,0.4814
2023-12-13,1702425600,0.4986
2023-12-14,1702512000,0.4993
2023-12-15,1702598400,0.486
2023-12-16,1702684800,0.4884
2023-12-17,1702771200,0.4787
2023-12-18,1702857600,0.4926
2023-12-19,1702944000,0.4878
2023-12-20,1703030400,0.5026
2023-12-21,1703116800,0.5051
2023-12-22,1703203200,0.506
2023-12-23,1703289600,0.503
2023-12-24,1703376000,0.4947
2023-12-25,1703462400,0.5005
2023-12-26,1703548800,0.4866
2023-12-27,1703635200,0.4961
2023-12-28,1703721600,0.4867
2023-12-29,1703808000,0.4779
2023-12-30,1703894400,0.4801
2023-12-31,1703980800,0.48
2024-01-01,1704067200,0.5012
2024-01-02,1704153600,0.5102
2024-01-03,1704240000,0.485
2024-01-04,1704326400,0.4978
2024-01-05,1704412800,0.4959
2024-01-06,1704499200,0.4931
2024-01-07,1704585600,0.492
2024-01-08,1704672000,0.525
2024-01-09,1704758400,0.5148
2024-01-10,1704844800,0.5216
2024-01-11,1704931200,0.5163
2024-01-12,1705017600,0.4765
2024-01-13,1705104000,0.4767
2024-01-14,1705190400,0.4647
2024-01-15,1705276800,0.4725
2024-01-16,1705363200,0.4778
2024-01-17,1705449600,0.4717
2024-01-18,1705536000,0.4525
2024-01-19,1705622400,0.4566
2024-01-20,1705708800,0.4574
2024-01-21,1705795200,0.4556
2024-01-22,1705881600,0.4288
2024-01-23,1705968000,0.4308
2024-01-24,1706054400,0.4348
2024-01-25,1706140800,0.4318
2024-01-26,1706227200,0.4576
2024-01-27,1706313600,0.4608
2024-01-28,1706400000,0.4588
2024-01-29,1706486400,0.4738
2024-01-30,1706572800,0.4693
2024-01-31,1706659200,0.464
2024-02-01,1706745600,0.4691
2024-02-02,1706832000,0.4705
2024-02-03,1706918400,0.4683
2024-02-04,1707004800,0.4631
2024-02-05,1707091200,0.4633
2024-02-06,1707177600,0.4686
2024-02-07,1707264000,0.4818
2024-02-08,1707350400,0.4935
2024-02-09,1707436800,0.5124
2024-02-10,1707523200,0.5182
2024-02-11,1707609600,0.5219
2024-02-12,1707696000,0.5378
2024-02-13,1707782400,0.5337
2024-02-14,1707868800,0.5513340066914422
2024-02-15,1707955200,0.5490405722107858
2024-02-16,1708041600,0.5495370629623225
2024-02-17,1708128000,0.547735488570768
2024-02-18,1708214400,0.5477163909104006
2024-02-19,1708300800,0.549868640656157
2024-02-20,1708387200,0.5464830801281205
2024-02-21,1708473600,0.5503329269088052
2024-02-22,1708560000,0.5457467523867406
2024-02-23,1708646400,0.5350647848799217
2024-02-24,1708732800,0.5354131949895811
2024-02-25,1708819200,0.5417157881362764
2024-02-26,1708905600,0.5419337908575541
2024-02-27,1708992000,0.5629654618292023
2024-02-28,1709078400,0.5766722233112497
2024-02-29,1709164800,0.6091796212110475
2024-03-01,1709251200,0.5992226408574308
2024-03-02,1709337600,0.6057061142389741
2024-03-03,1709424000,0.6101231442588005
2024-03-04,1709510400,0.6085792429035591
2024-03-05,1709596800,0.6096202204705825
2024-03-06,1709683200,0.6036416350918022
2024-03-07,1709769600,0.6199198126186596
2024-03-08,1709856000,0.6171901651050411
2024-03-09,1709942400,0.6237372641016503
2024-03-10,1710028800,0.6236771552264513
2024-03-11,1710115200,0.6399411383484879
2024-03-12,1710201600,0.6367444195621424
2024-03-13,1710288000,0.635749530933191
2024-03-14,1710374400,0.6344837320509735
2024-03-15,1710460800,0.6258303585764298
2024-03-16,1710547200,0.614658987599848
2024-03-17,1710633600,0.6067887177283686
2024-03-18,1710720000,0.6061088773803749
2024-03-19,1710806400,0.6027258969188708
2024-03-20,1710892800,0.6036507292303664
2024-03-21,1710979200,0.6019667659654795
2024-03-22,1711065600,0.5871130441421366
2024-03-23,1711152000,0.5755187039699795
2024-03-24,1711238400,0.593488199666733
2024-03-25,1711324800,0.5890390962818758
2024-03-26,1711411200,0.6029199202601065
2024-03-27,1711497600,0.6039025859569772
2024-03-28,1711584000,0.5988589441267251
2024-03-29,1711670400,0.6059778771696519
2024-03-30,1711756800,0.599312257988571
2024-03-31,1711843200,0.5993145596818199
2024-04-01,1711929600,0.6058546454360625
2024-04-02,1712016000,0.5950401951750001
2024-04-03,1712102400,0.5733395670607266
2024-04-04,1712188800,0.5836592238698339
2024-04-05,1712275200,0.5836592238698339
2024-04-06,1712361600,0.5832310397790054
2024-04-07,1712448000,0.5898075246313566
2024-04-08,1712534400,0.5906332884612977
2024-04-09,1712620800,0.6028784961123125
2024-04-10,1712707200,0.5888205748104292
2024-04-11,1712793600,0.5955913331434644
2024-04-12,1712880000,0.5932224983602986
2024-04-13,1712966400,0.5766501637216295
2024-04-14,1713052800,0.5611007363909679
2024-04-15,1713139200,0.5662862487942055
2024-04-16,1713225600,0.550407403671193
2024-04-17,1713312000,0.5528288318715433
2024-04-18,1713398400,0.5343520652488777
2024-04-19,1713484800,0.5494796779563597
2024-04-20,1713571200,0.5520365329313791
2024-04-21,1713657600,0.5597604333179415
2024-04-22,1713744000,0.5593268381651709
2024-04-23,1713830400,0.5714300635270595
2024-04-24,1713916800,0.5514058358671834
2024-04-25,1714003200,0.551883893152847
2024-04-26,1714089600,0.5536970928554936
2024-04-27,1714176000,0.5481085535489507
2024-04-29,1714348800,0.5481349195017877
2024-04-30,1714435200,0.5471531724156047
2024-05-01,1714521600,0.5250715748801129
2024-05-02,1714608000,0.505963558157002
2024-05-03,1714694400,0.5119799419702787
2024-05-04,1714780800,0.5406740945760566
2024-05-05,1714867200,0.5489255963472669
2024-05-06,1714953600,0.5485231670184145
2024-05-07,1715040000,0.5423373959187155
2024-05-08,1715126400,0.5361044228247455
2024-05-09,1715212800,0.5268072145860568
2024-05-10,1715299200,0.5404433151509168
2024-05-11,1715385600,0.5243775724997871
2024-05-12,1715472000,0.524006327755865
2024-05-13,1715558400,0.5286747751533465
2024-05-14,1715644800,0.5286146557659219
2024-05-15,1715731200,0.5278169343673419
2024-05-16,1715817600,0.553124447317441
2024-05-17,1715904000,0.5595422382485956
2024-05-18,1715990400,0.5639433657062952
2024-05-19,1716076800,0.5640523205265756
2024-05-20,1716163200,0.5583712292559958
2024-05-21,1716249600,0.5861817367365203
2024-05-22,1716336000,0.5744167508502146
2024-05-23,1716422400,0.5657588123401593
2024-05-24,1716508800,0.5665317239407099
2024-05-25,1716595200,0.5706713886396382
2024-05-26,1716681600,0.5748887832613487
2024-05-27,1716768000,0.5692314124229748
2024-05-28,1716854400,0.5672221045695748
2024-05-29,1716940800,0.5604336804814994
2024-05-30,1717027200,0.5552241351392013
2024-05-31,1717113600,0.56014870218012
2024-06-01,1717200000,0.5547775299536382
2024-06-02,1717286400,0.5558242319113154
2024-06-03,1717372800,0.553893256091993
2024-06-04,1717459200,0.5605753076665602
2024-06-05,1717545600,0.5713524210910833
2024-06-06,1717632000,0.5725758366082142
2024-06-07,1717718400,0.5555725330517509
2024-06-08,1717804800,0.5624578334542396
2024-06-09,1717891200,0.5623990044340044
2024-06-10,1717977600,0.5635266454035599
2024-06-11,1718064000,0.5618744640746172
2024-06-12,1718150400,0.5528292789687533
2024-06-13,1718236800,0.5532544692560832
2024-06-14,1718323200,0.5375271189042572
2024-06-15,1718409600,0.5388692577461478
2024-06-16,1718496000,0.5416580901052387
2024-06-17,1718582400,0.541674922825872
2024-06-18,1718668800,0.5411283628141896
2024-06-19,1718755200,0.5288281525411629
2024-06-20,1718841600,0.5136995272968576
2024-06-21,1718928000,0.5226487113121436
2024-06-22,1719014400,0.5213269695833125
2024-06-23,1719100800,0.5230278397288929
2024-06-24,1719187200,0.5192611695833388
2024-06-25,1719273600,0.48992092907832774
2024-06-26,1719360000,0.5051756787613599
2024-06-27,1719446400,0.5012667433910694
2024-06-28,1719532800,0.5008626871312596
2024-06-29,1719619200,0.4955132593715812
2024-06-30,1719705600,0.4966380669069338
2024-07-01,1719792000,0.503694836350428
2024-07-02,1719878400,0.5124876976475145
2024-07-03,1719964800,0.503492343093339
2024-07-04,1720051200,0.4886688101195089
2024-07-05,1720137600,0.47448648639064167
2024-07-06,1720224000,0.42944581426044315
2024-07-07,1720310400,0.4678130489066038
2024-07-08,1720396800,0.4570056411021197
2024-07-09,1720483200,0.4559204651830919
2024-07-10,1720569600,0.46683555900925233
2024-07-11,1720656000,0.46396604116600415
2024-07-12,1720742400,0.46352664205909444
2024-07-13,1720828800,0.46467881307431763
2024-07-14,1720915200,0.4743951282170819
2024-07-15,1721001600,0.494745802245566
2024-07-16,1721088000,0.5042040012385361
2024-07-17,1721174400,0.5194982632725097
2024-07-18,1721260800,0.5181375137430527
2024-07-19,1721347200,0.5128461421884812
2024-07-20,1721433600,0.5351556451132414
2024-07-21,1721520000,0.5363281018773479
2024-07-22,1721606400,0.5429771847968075
2024-07-23,1721692800,0.5392703311961233
2024-07-24,1721779200,0.5251092088921524
2024-07-25,1721865600,0.5240197934504937
2024-07-26,1721952000,0.5246870489465796
2024-07-27,1722038400,0.5385942483869142
2024-07-28,1722124800,0.544178416934978
2024-07-29,1722211200,0.5381386271020813
2024-07-30,1722297600,0.5347366059059632
2024-07-31,1722384000,0.5261921117934114
2024-08-01,1722470400,0.5162446462086917
2024-08-02,1722556800,0.5156090085112954
2024-08-03,1722643200,0.4940333657197083
2024-08-04,1722729600,0.4817269521968474
2024-08-05,1722816000,0.46547753339996234
2024-08-06,1722902400,0.42486871430827694
2024-08-07,1722988800,0.4448728016234406
2024-08-08,1723075200,0.4345703023243822
2024-08-09,1723161600,0.48484151398024783
2024-08-10,1723248000,0.4833335773115378
2024-08-11,1723334400,0.48531180523687334
2024-08-12,1723420800,0.46757559306316226
2024-08-13,1723507200,0.46754929775896703
2024-08-14,1723593600,0.48498890538702194
2024-08-15,1723680000,0.4666151526635464
2024-08-16,1723766400,0.4542055716776401
2024-08-17,1723852800,0.46855029850970903
2024-08-18,1723939200,0.47034110587458205
2024-08-19,1724025600,0.4716017674335174
2024-08-20,1724112000,0.46761532117777405
2024-08-21,1724198400,0.4705963465345433
2024-08-22,1724284800,0.48684056644444695
2024-08-23,1724371200,0.4801494252799423
2024-08-24,1724457600,0.5107453235581032
2024-08-25,1724544000,0.505528625948664
2024-08-26,1724630400,0.5107819523836479
2024-08-27,1724716800,0.5014976732440536
2024-08-28,1724803200,0.4783176631217354
2024-08-29,1724889600,0.46661951148437447
2024-08-30,1724976000,0.4694625462829069
2024-08-31,1725062400,0.46658363626549065
2024-09-01,1725148800,0.46646636831253724
2024-09-02,1725235200,0.46066630453789614
2024-09-03,1725321600,0.453471187540394
2024-09-04,1725408000,0.4570709739866591
2024-09-05,1725494400,0.43867077015421985
2024-09-06,1725580800,0.43979398916217605
2024-09-07,1725667200,0.41443093451147306
2024-09-08,1725753600,0.41675377029209365
2024-09-09,1725840000,0.42230197004746245
2024-09-10,1725926400,0.45291530622191295
2024-09-11,1726012800,0.4526824083516137
2024-09-12,1726099200,0.4504892532235881
2024-09-13,1726185600,0.4557530346529144
2024-09-14,1726272000,0.4763321592135281
2024-09-15,1726358400,0.4743048285919657
2024-09-16,1726444800,0.47010217824394895
2024-09-17,1726531200,0.4556551343317703
2024-09-18,1726617600,0.4758090320040991
2024-09-19,1726704000,0.47421067555290725
2024-09-20,1726790400,0.4952248887542828
2024-09-21,1726876800,0.4974395724113564
2024-09-22,1726963200,0.4969561848091638
2024-09-23,1727049600,0.493963128168051
2024-09-24,1727136000,0.49789117753761786
2024-09-25,1727222400,0.5033320343311969
2024-09-26,1727308800,0.4977115592918012
2024-09-27,1727395200,0.5094626388032463
2024-09-28,1727481600,0.5149268813477856
2024-09-29,1727568000,0.51368771921936
2024-09-30,1727654400,0.5151398798767783
2024-10-01,1727740800,0.49891959678259556
2024-10-02,1727827200,0.4775596534408206
2024-10-03,1727913600,0.4363642273895236
2024-10-04,1728000000,0.47438021843188827
2024-10-05,1728086400,0.4870406267879339
2024-10-06,1728172800,0.48371275428836563
2024-10-07,1728259200,0.4872315182077778
2024-10-08,1728345600,0.49105172199910974
2024-10-09,1728432000,0.4831695569820285
2024-10-10,1728518400,0.4704385414179772
2024-10-11,1728604800,0.43661836969564155
2024-10-12,1728691200,0.4853104249822663
2024-10-13,1728777600,0.48792732923608767
2024-10-14,1728864000,0.4852157864981578
2024-10-15,1728950400,0.5066616855298326
2024-10-16,1729036800,0.5105124897574875
2024-10-17,1729123200,0.5184820658318735
2024-10-18,1729209600,0.5141638482001923
2024-10-19,1729296000,0.5226166793684732
2024-10-20,1729382400,0.5207061350695473
2024-10-21,1729468800,0.5236540025578482
2024-10-22,1729555200,0.5156109008275422
2024-10-23,1729641600,0.5135959546143611
2024-10-24,1729728000,0.5057845992346511
2024-10-25,1729814400,0.5192639671549777
2024-10-26,1729900800,0.5114862362424841
2024-10-27,1729987200,0.510319656202878
2024-10-28,1730073600,0.5168762160655022
2024-10-29,1730160000,0.5280174767482968
2024-10-30,1730246400,0.544851491069073
2024-10-31,1730332800,0.5424876783258815
2024-11-01,1730419200,0.530322531805307
2024-11-02,1730505600,0.5223003113665232
2024-11-03,1730592000,0.5176475473954841
2024-11-04,1730678400,0.5173833539590161
2024-11-05,1730764800,0.5108293474116072
2024-11-06,1730851200,0.5199882787232768
2024-11-07,1730937600,0.5575240045602545
2024-11-08,1731024000,0.5573843437947288
2024-11-09,1731110400,0.5602699589519111
2024-11-10,1731196800,0.5596035810925295
2024-11-11,1731283200,0.5779092333637903
2024-11-12,1731369600,0.6116972554143956
2024-11-13,1731456000,0.6101065779638651
2024-11-14,1731542400,0.6127733966087462
2024-11-15,1731628800,0.618097460336136
2024-11-16,1731715200,0.6173404573093956
2024-11-17,1731801600,0.6108620584737514
2024-11-18,1731888000,0.608004029640245
2024-11-19,1731974400,0.6131704459842745
2024-11-20,1732060800,0.6132970984191752
2024-11-21,1732147200,0.6174980679189582
2024-11-22,1732233600,0.5929487175860447
2024-11-23,1732320000,0.6296175780469128
